"DOI","Author","PubDate","ISO3","YCoord","XCoord","StartDate","EndDate","Species","SampleType","SampleOrigin","Method","Pathogens","Strain","Nsamples","Prev","NIsolates","Compound","ATC.Code","Rescom","Concg","Guidelines","Breakpoint","Remark","Class","WHO_MedImp"
"AfricanJournalofMicrobiologyResearchVol.3(5)pp.215-219May,2009","Abdellah",2008,"MAR",33.87,-5.54,"2005-11-15","2006-11-15","Chicken","Meat",NA,"DD","Salmonella",NA,576,10,57,"NEO","J01GB05",5,"39","SFM 2006",NA,NA,"Aminoglycosides","Critically important"
"AfricanJournalofMicrobiologyResearchVol.3(5)pp.215-219May,2009","Abdellah",2008,"MAR",33.87,-5.54,"2005-11-15","2006-11-15","Chicken","Meat",NA,"DD","Salmonella",NA,576,10,57,"CHL","J01BA01",0,"30","SFM 2006",NA,NA,"Amphenicols","Highly important"
"AfricanJournalofMicrobiologyResearchVol.3(5)pp.215-219May,2009","Abdellah",2008,"MAR",33.87,-5.54,"2005-11-15","2006-11-15","Chicken","Meat",NA,"DD","Salmonella",NA,576,10,57,"AMC","J01CR02",2,"30","SFM 2006",NA,NA,"Aminopenicillins with Beta-Lactamase Inhibitors","Critically important"
"AfricanJournalofMicrobiologyResearchVol.3(5)pp.215-219May,2009","Abdellah",2008,"MAR",33.87,-5.54,"2005-11-15","2006-11-15","Chicken","Meat",NA,"DD","Salmonella",NA,576,10,57,"CST","J01XB01",2,"50","SFM 2006",NA,NA,"Polymyxins","Critically important"
"AfricanJournalofMicrobiologyResearchVol.3(5)pp.215-219May,2009","Abdellah",2008,"MAR",33.87,-5.54,"2005-11-15","2006-11-15","Chicken","Meat",NA,"DD","Salmonella",NA,576,10,57,"NAL","J01MB02",4,"30","SFM 2006",NA,NA,"Quinolones","Critically important"
"AfricanJournalofMicrobiologyResearchVol.3(5)pp.215-219May,2009","Abdellah",2008,"MAR",33.87,-5.54,"2005-11-15","2006-11-15","Chicken","Meat",NA,"DD","Salmonella",NA,576,10,57,"FLQ","J01MB07",0,"30","SFM 2006",NA,NA,"Quinolones","Critically important"
"AfricanJournalofMicrobiologyResearchVol.3(5)pp.215-219May,2009","Abdellah",2008,"MAR",33.87,-5.54,"2005-11-15","2006-11-15","Chicken","Meat",NA,"DD","Salmonella",NA,576,10,57,"SSS","J01E",12,"200","SFM 2006",NA,NA,"Sulfonamides, Trimethoprim and Combinations","Highly important"
"AfricanJournalofMicrobiologyResearchVol.3(5)pp.215-219May,2009","Abdellah",2008,"MAR",33.87,-5.54,"2005-11-15","2006-11-15","Chicken","Meat",NA,"DD","Salmonella",NA,576,10,57,"SXT","J01EE01",16,"25","SFM 2006",NA,NA,"Sulfonamides, Trimethoprim and Combinations","Highly important"
"AfricanJournalofMicrobiologyResearchVol.3(5)pp.215-219May,2009","Abdellah",2008,"MAR",33.87,-5.54,"2005-11-15","2006-11-15","Chicken","Meat",NA,"DD","Salmonella",NA,576,10,57,"TMP","J01EA01",18,"5","SFM 2006",NA,NA,"Sulfonamides, Trimethoprim and Combinations","Highly important"
"AfricanJournalofMicrobiologyResearchVol.3(5)pp.215-219May,2009","Abdellah",2008,"MAR",33.87,-5.54,"2005-11-15","2006-11-15","Chicken","Meat",NA,"DD","Salmonella",NA,576,10,57,"TET","J01AA07",16,"30","SFM 2006",NA,NA,"Tetracyclines","Highly important"
