"DOI","Author","PubDate","ISO3","YCoord","XCoord","StartDate","EndDate","Species","SampleType","SampleOrigin","Method","Pathogens","Strain","Nsamples","Prev","NIsolates","Compound","ATC.Code","Rescom","Concg","Guidelines","Breakpoint","Remark","Class","WHO_MedImp"
"10.1080/03079457.2012.667558","Makaya",2012,"ZWE",-18.69,31.09,"2003-06-15","2005-06-15","Chicken","LivingAnimal",NA,"DD","Salmonella",NA,2833,10,53,"KAN","J01GB04",4,"10","CLSI 2009",NA,NA,"Aminoglycosides","Critically important"
"10.1080/03079457.2012.667558","Makaya",2012,"ZWE",-18.69,31.09,"2003-06-15","2005-06-15","Chicken","LivingAnimal",NA,"DD","Salmonella",NA,2833,10,53,"NEO","J01GB05",0,"120","CLSI 2009",NA,NA,"Aminoglycosides","Critically important"
"10.1080/03079457.2012.667558","Makaya",2012,"ZWE",-18.69,31.09,"2003-06-15","2005-06-15","Chicken","LivingAnimal",NA,"DD","Salmonella",NA,2833,10,53,"ERY","J01FA01",2,NA,"CLSI 2009",NA,NA,"Macrolides","Critically important"
"10.1080/03079457.2012.667558","Makaya",2012,"ZWE",-18.69,31.09,"2003-06-15","2005-06-15","Chicken","LivingAnimal",NA,"DD","Salmonella",NA,2833,10,53,"AMX","J01CA04",7,NA,"CLSI 2009",NA,NA,"Aminopenicillins","Critically important"
"10.1080/03079457.2012.667558","Makaya",2012,"ZWE",-18.69,31.09,"2003-06-15","2005-06-15","Chicken","LivingAnimal",NA,"DD","Salmonella",NA,2833,10,53,"SXT","J01EE01",0,"100","CLSI 2009",NA,NA,"Sulfonamides, Trimethoprim and Combinations","Highly important"
"10.1080/03079457.2012.667558","Makaya",2012,"ZWE",-18.69,31.09,"2003-06-15","2005-06-15","Chicken","LivingAnimal",NA,"DD","Salmonella",NA,2833,10,53,"TET","J01AA07",9,"80","CLSI 2009",NA,NA,"Tetracyclines","Highly important"
"10.1080/03079457.2012.667558","Makaya",2012,"ZWE",-18.69,31.09,"2003-06-15","2005-06-15","Chicken","LivingAnimal",NA,"DD","Salmonella",NA,2833,10,53,"AMP","J01CA01",0,"10","CLSI 2009",NA,"Date=assumption","Aminopenicillins","Critically important"
"10.1080/03079457.2012.667558","Makaya",2012,"ZWE",-18.69,31.09,"2003-06-15","2005-06-15","Chicken","LivingAnimal",NA,"DD","Salmonella",NA,2833,10,53,"ENR","QJ01MA90",3,"100","CLSI 2009",NA,NA,"Quinolones","Critically important"
"10.1128/AEM.03771-15","Mercat",2015,"ZWE",-19.09,27.26,"2012-10-31","2012-11-04","Cattle","LivingAnimal",NA,"DD","E. coli",NA,50,100,152,"KAN","J01GB04",10,"30","SFM 2012",NA,"approximation to E.coli, because only 1/53 isolates is not E.coli; original data is for 53 Enterobacteriaceae isolates; coordinate and radius estimated from both google map and map given","Aminoglycosides","Critically important"
"10.1128/AEM.03771-15","Mercat",2015,"ZWE",-19.09,27.26,"2012-10-31","2012-11-04","Cattle","LivingAnimal",NA,"DD","E. coli",NA,50,100,152,"STR","J01GA01",16,"10","SFM 2012",NA,"approximation to E.coli, because only 1/53 isolates is not E.coli; original data is for 53 Enterobacteriaceae isolates; coordinate and radius estimated from both google map and map given","Aminoglycosides","Critically important"
