"Year","Region_name","Region_code_iso3","Region_code_numeric3","Lat","Lon","Microorganism","Antibiotic","Resistance"
2012,"Moldova","MDA",499,42.6884145,18.0740227,"Acinetobacter spp.","Aminoglycosides",NA
2012,"Moldova","MDA",499,42.6884145,18.0740227,"Acinetobacter spp.","Carbapenems",NA
2012,"Moldova","MDA",499,42.6884145,18.0740227,"Acinetobacter spp.","Combined resistance (Carb + Fluo + Aminog)",NA
2012,"Moldova","MDA",499,42.6884145,18.0740227,"Acinetobacter spp.","Fluoroquinolones",NA
2012,"Moldova","MDA",499,42.6884145,18.0740227,"Enterococcus faecalis","High-level gentamicin",NA
2012,"Moldova","MDA",499,42.6884145,18.0740227,"Enterococcus faecium","Vancomycin",NA
2012,"Moldova","MDA",499,42.6884145,18.0740227,"Escherichia coli","Aminoglycosides",NA
2012,"Moldova","MDA",499,42.6884145,18.0740227,"Escherichia coli","Aminopenicillins",NA
2012,"Moldova","MDA",499,42.6884145,18.0740227,"Escherichia coli","Carbapenems",NA
2012,"Moldova","MDA",499,42.6884145,18.0740227,"Escherichia coli","Combined resistance (3GCeph + Fluo + Aminog)",NA
2012,"Moldova","MDA",499,42.6884145,18.0740227,"Escherichia coli","Fluoroquinolones",NA
2012,"Moldova","MDA",499,42.6884145,18.0740227,"Escherichia coli","Third-generation cephalosporins",NA
2012,"Moldova","MDA",499,42.6884145,18.0740227,"Klebsiella pneumoniae","Aminoglycosides",NA
2012,"Moldova","MDA",499,42.6884145,18.0740227,"Klebsiella pneumoniae","Carbapenems",NA
2012,"Moldova","MDA",499,42.6884145,18.0740227,"Klebsiella pneumoniae","Combined resistance (3GCeph + Fluo + Aminog)",NA
2012,"Moldova","MDA",499,42.6884145,18.0740227,"Klebsiella pneumoniae","Fluoroquinolones",NA
2012,"Moldova","MDA",499,42.6884145,18.0740227,"Klebsiella pneumoniae","Third-generation cephalosporins",NA
2012,"Moldova","MDA",499,42.6884145,18.0740227,"Pseudomonas aeruginosa","Aminoglycosides",NA
2012,"Moldova","MDA",499,42.6884145,18.0740227,"Pseudomonas aeruginosa","Carbapenems",NA
2012,"Moldova","MDA",499,42.6884145,18.0740227,"Pseudomonas aeruginosa","Ceftazidime",NA
2012,"Moldova","MDA",499,42.6884145,18.0740227,"Pseudomonas aeruginosa","Combined resistance (at least 3 among Pip-Tazo, Cefta, Carb, Fluo, Aminog)",NA
2012,"Moldova","MDA",499,42.6884145,18.0740227,"Pseudomonas aeruginosa","Fluoroquinolones",NA
2012,"Moldova","MDA",499,42.6884145,18.0740227,"Pseudomonas aeruginosa","Piperacillin-Tazobactam",NA
2012,"Moldova","MDA",499,42.6884145,18.0740227,"Staphylococcus aureus","MRSA",NA
2012,"Moldova","MDA",499,42.6884145,18.0740227,"Streptococcus pneumoniae","Combined penicillins (non-wild-type) and macrolides",NA
2012,"Moldova","MDA",499,42.6884145,18.0740227,"Streptococcus pneumoniae","Macrolides",NA
2012,"Moldova","MDA",499,42.6884145,18.0740227,"Streptococcus pneumoniae","Penicillins (non-wild-type)",NA
2013,"Moldova","MDA",499,42.6884145,18.0740227,"Acinetobacter spp.","Aminoglycosides",NA
2013,"Moldova","MDA",499,42.6884145,18.0740227,"Acinetobacter spp.","Carbapenems",NA
2013,"Moldova","MDA",499,42.6884145,18.0740227,"Acinetobacter spp.","Combined resistance (Carb + Fluo + Aminog)",NA
2013,"Moldova","MDA",499,42.6884145,18.0740227,"Acinetobacter spp.","Fluoroquinolones",NA
2013,"Moldova","MDA",499,42.6884145,18.0740227,"Enterococcus faecalis","High-level gentamicin",NA
2013,"Moldova","MDA",499,42.6884145,18.0740227,"Enterococcus faecium","Vancomycin",NA
2013,"Moldova","MDA",499,42.6884145,18.0740227,"Escherichia coli","Aminoglycosides",NA
2013,"Moldova","MDA",499,42.6884145,18.0740227,"Escherichia coli","Aminopenicillins",NA
2013,"Moldova","MDA",499,42.6884145,18.0740227,"Escherichia coli","Carbapenems",NA
2013,"Moldova","MDA",499,42.6884145,18.0740227,"Escherichia coli","Combined resistance (3GCeph + Fluo + Aminog)",NA
2013,"Moldova","MDA",499,42.6884145,18.0740227,"Escherichia coli","Fluoroquinolones",NA
2013,"Moldova","MDA",499,42.6884145,18.0740227,"Escherichia coli","Third-generation cephalosporins",NA
2013,"Moldova","MDA",499,42.6884145,18.0740227,"Klebsiella pneumoniae","Aminoglycosides",NA
2013,"Moldova","MDA",499,42.6884145,18.0740227,"Klebsiella pneumoniae","Carbapenems",NA
2013,"Moldova","MDA",499,42.6884145,18.0740227,"Klebsiella pneumoniae","Combined resistance (3GCeph + Fluo + Aminog)",NA
2013,"Moldova","MDA",499,42.6884145,18.0740227,"Klebsiella pneumoniae","Fluoroquinolones",NA
2013,"Moldova","MDA",499,42.6884145,18.0740227,"Klebsiella pneumoniae","Third-generation cephalosporins",NA
2013,"Moldova","MDA",499,42.6884145,18.0740227,"Pseudomonas aeruginosa","Aminoglycosides",NA
2013,"Moldova","MDA",499,42.6884145,18.0740227,"Pseudomonas aeruginosa","Carbapenems",NA
2013,"Moldova","MDA",499,42.6884145,18.0740227,"Pseudomonas aeruginosa","Ceftazidime",NA
2013,"Moldova","MDA",499,42.6884145,18.0740227,"Pseudomonas aeruginosa","Combined resistance (at least 3 among Pip-Tazo, Cefta, Carb, Fluo, Aminog)",NA
2013,"Moldova","MDA",499,42.6884145,18.0740227,"Pseudomonas aeruginosa","Fluoroquinolones",NA
2013,"Moldova","MDA",499,42.6884145,18.0740227,"Pseudomonas aeruginosa","Piperacillin-Tazobactam",NA
2013,"Moldova","MDA",499,42.6884145,18.0740227,"Staphylococcus aureus","MRSA",NA
2013,"Moldova","MDA",499,42.6884145,18.0740227,"Streptococcus pneumoniae","Combined penicillins (non-wild-type) and macrolides",NA
2013,"Moldova","MDA",499,42.6884145,18.0740227,"Streptococcus pneumoniae","Macrolides",NA
2013,"Moldova","MDA",499,42.6884145,18.0740227,"Streptococcus pneumoniae","Penicillins (non-wild-type)",NA
2014,"Moldova","MDA",499,42.6884145,18.0740227,"Acinetobacter spp.","Aminoglycosides",NA
2014,"Moldova","MDA",499,42.6884145,18.0740227,"Acinetobacter spp.","Carbapenems",NA
2014,"Moldova","MDA",499,42.6884145,18.0740227,"Acinetobacter spp.","Combined resistance (Carb + Fluo + Aminog)",NA
2014,"Moldova","MDA",499,42.6884145,18.0740227,"Acinetobacter spp.","Fluoroquinolones",NA
2014,"Moldova","MDA",499,42.6884145,18.0740227,"Enterococcus faecalis","High-level gentamicin",NA
2014,"Moldova","MDA",499,42.6884145,18.0740227,"Enterococcus faecium","Vancomycin",NA
2014,"Moldova","MDA",499,42.6884145,18.0740227,"Escherichia coli","Aminoglycosides",NA
2014,"Moldova","MDA",499,42.6884145,18.0740227,"Escherichia coli","Aminopenicillins",NA
2014,"Moldova","MDA",499,42.6884145,18.0740227,"Escherichia coli","Carbapenems",NA
2014,"Moldova","MDA",499,42.6884145,18.0740227,"Escherichia coli","Combined resistance (3GCeph + Fluo + Aminog)",NA
2014,"Moldova","MDA",499,42.6884145,18.0740227,"Escherichia coli","Fluoroquinolones",NA
2014,"Moldova","MDA",499,42.6884145,18.0740227,"Escherichia coli","Third-generation cephalosporins",NA
2014,"Moldova","MDA",499,42.6884145,18.0740227,"Klebsiella pneumoniae","Aminoglycosides",NA
2014,"Moldova","MDA",499,42.6884145,18.0740227,"Klebsiella pneumoniae","Carbapenems",NA
2014,"Moldova","MDA",499,42.6884145,18.0740227,"Klebsiella pneumoniae","Combined resistance (3GCeph + Fluo + Aminog)",NA
2014,"Moldova","MDA",499,42.6884145,18.0740227,"Klebsiella pneumoniae","Fluoroquinolones",NA
2014,"Moldova","MDA",499,42.6884145,18.0740227,"Klebsiella pneumoniae","Third-generation cephalosporins",NA
2014,"Moldova","MDA",499,42.6884145,18.0740227,"Pseudomonas aeruginosa","Aminoglycosides",NA
2014,"Moldova","MDA",499,42.6884145,18.0740227,"Pseudomonas aeruginosa","Carbapenems",NA
2014,"Moldova","MDA",499,42.6884145,18.0740227,"Pseudomonas aeruginosa","Ceftazidime",NA
