"Year","Region_name","Region_code_iso3","Region_code_numeric3","Lat","Lon","Microorganism","Antibiotic","Resistance"
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Acinetobacter spp.","Aminoglycosides","12.77"
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Acinetobacter spp.","Carbapenems","15.09"
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Acinetobacter spp.","Combined resistance (Carb + Fluo + Aminog)","10.87"
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Acinetobacter spp.","Fluoroquinolones","13.46"
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Enterococcus faecalis","High-level gentamicin","11.7"
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Enterococcus faecium","Vancomycin","0.36"
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Escherichia coli","Aminoglycosides","7.89"
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Escherichia coli","Aminopenicillins","48.44"
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Escherichia coli","Carbapenems","0.03"
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Escherichia coli","Combined resistance (3GCeph + Fluo + Aminog)","2.75"
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Escherichia coli","Fluoroquinolones","17.19"
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Escherichia coli","Third-generation cephalosporins","7.92"
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Klebsiella pneumoniae","Aminoglycosides","3.57"
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Klebsiella pneumoniae","Carbapenems","0.6"
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Klebsiella pneumoniae","Combined resistance (3GCeph + Fluo + Aminog)","1.35"
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Klebsiella pneumoniae","Fluoroquinolones","4.63"
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Klebsiella pneumoniae","Third-generation cephalosporins","5.07"
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Pseudomonas aeruginosa","Aminoglycosides","4.12"
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Pseudomonas aeruginosa","Carbapenems","8.76"
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Pseudomonas aeruginosa","Ceftazidime","6.56"
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Pseudomonas aeruginosa","Combined resistance (at least 3 among Pip-Tazo, Cefta, Carb, Fluo, Aminog)","3.37"
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Pseudomonas aeruginosa","Fluoroquinolones","5.67"
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Pseudomonas aeruginosa","Piperacillin-Tazobactam","7.67"
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Staphylococcus aureus","MRSA","6.85"
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Streptococcus pneumoniae","Combined penicillins (non-wild-type) and macrolides","3.48"
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Streptococcus pneumoniae","Macrolides","12.82"
2012,"Switzerland","CHE",756,46.8074891,6.904963,"Streptococcus pneumoniae","Penicillins (non-wild-type)","5.15"
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Acinetobacter spp.","Aminoglycosides","9.62"
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Acinetobacter spp.","Carbapenems","11.32"
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Acinetobacter spp.","Combined resistance (Carb + Fluo + Aminog)","10"
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Acinetobacter spp.","Fluoroquinolones","11.32"
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Enterococcus faecalis","High-level gentamicin","12.68"
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Enterococcus faecium","Vancomycin","0.34"
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Escherichia coli","Aminoglycosides","7.69"
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Escherichia coli","Aminopenicillins","48.77"
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Escherichia coli","Carbapenems","0.03"
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Escherichia coli","Combined resistance (3GCeph + Fluo + Aminog)","2.46"
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Escherichia coli","Fluoroquinolones","16.06"
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Escherichia coli","Third-generation cephalosporins","6.95"
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Klebsiella pneumoniae","Aminoglycosides","4.54"
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Klebsiella pneumoniae","Carbapenems","1.13"
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Klebsiella pneumoniae","Combined resistance (3GCeph + Fluo + Aminog)","2.85"
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Klebsiella pneumoniae","Fluoroquinolones","5.81"
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Klebsiella pneumoniae","Third-generation cephalosporins","7.21"
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Pseudomonas aeruginosa","Aminoglycosides","5.07"
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Pseudomonas aeruginosa","Carbapenems","9.14"
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Pseudomonas aeruginosa","Ceftazidime","6.44"
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Pseudomonas aeruginosa","Combined resistance (at least 3 among Pip-Tazo, Cefta, Carb, Fluo, Aminog)","4.65"
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Pseudomonas aeruginosa","Fluoroquinolones","9.89"
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Pseudomonas aeruginosa","Piperacillin-Tazobactam","6.56"
2013,"Switzerland","CHE",756,46.8074891,6.904963,"Staphylococcus aureus","MRSA","5.19"
