"Year","Region_name","Region_code_iso3","Region_code_numeric3","Lat","Lon","Age_group","Microorganism","Isolated","Percent"
2016,"Georgia","GEO",268,42.2946627,40.7171627,"0_4","Acinetobacter spp.",7,NA
2016,"Georgia","GEO",268,42.2946627,40.7171627,"20_64","Acinetobacter spp.",7,NA
2016,"Georgia","GEO",268,42.2946627,40.7171627,"5_19","Acinetobacter spp.",7,NA
2016,"Georgia","GEO",268,42.2946627,40.7171627,">= 65","Acinetobacter spp.",7,NA
2016,"Georgia","GEO",268,42.2946627,40.7171627,"0_4","Escherichia coli",9,NA
2016,"Georgia","GEO",268,42.2946627,40.7171627,"20_64","Escherichia coli",9,NA
2016,"Georgia","GEO",268,42.2946627,40.7171627,"5_19","Escherichia coli",9,NA
2016,"Georgia","GEO",268,42.2946627,40.7171627,">= 65","Escherichia coli",9,NA
2016,"Georgia","GEO",268,42.2946627,40.7171627,"0_4","Enterococcus faecalis",2,NA
2016,"Georgia","GEO",268,42.2946627,40.7171627,"20_64","Enterococcus faecalis",2,NA
2016,"Georgia","GEO",268,42.2946627,40.7171627,"5_19","Enterococcus faecalis",2,NA
2016,"Georgia","GEO",268,42.2946627,40.7171627,">= 65","Enterococcus faecalis",2,NA
2016,"Georgia","GEO",268,42.2946627,40.7171627,"0_4","Enterococcus faecium",0,NA
2016,"Georgia","GEO",268,42.2946627,40.7171627,"20_64","Enterococcus faecium",0,NA
2016,"Georgia","GEO",268,42.2946627,40.7171627,"5_19","Enterococcus faecium",0,NA
2016,"Georgia","GEO",268,42.2946627,40.7171627,">= 65","Enterococcus faecium",0,NA
2016,"Georgia","GEO",268,42.2946627,40.7171627,"0_4","Klebsiella pneumoniae",35,80
2016,"Georgia","GEO",268,42.2946627,40.7171627,"20_64","Klebsiella pneumoniae",35,9
2016,"Georgia","GEO",268,42.2946627,40.7171627,"5_19","Klebsiella pneumoniae",35,3
2016,"Georgia","GEO",268,42.2946627,40.7171627,">= 65","Klebsiella pneumoniae",35,6
2016,"Georgia","GEO",268,42.2946627,40.7171627,"0_4","Pseudomonas aeruginosa",6,NA
2016,"Georgia","GEO",268,42.2946627,40.7171627,"20_64","Pseudomonas aeruginosa",6,NA
2016,"Georgia","GEO",268,42.2946627,40.7171627,"5_19","Pseudomonas aeruginosa",6,NA
2016,"Georgia","GEO",268,42.2946627,40.7171627,">= 65","Pseudomonas aeruginosa",6,NA
2016,"Georgia","GEO",268,42.2946627,40.7171627,"0_4","Staphylococcus aureus",11,NA
2016,"Georgia","GEO",268,42.2946627,40.7171627,"20_64","Staphylococcus aureus",11,NA
2016,"Georgia","GEO",268,42.2946627,40.7171627,"5_19","Staphylococcus aureus",11,NA
2016,"Georgia","GEO",268,42.2946627,40.7171627,">= 65","Staphylococcus aureus",11,NA
2016,"Georgia","GEO",268,42.2946627,40.7171627,"0_4","Streptococcus pneumoniae",2,NA
2016,"Georgia","GEO",268,42.2946627,40.7171627,"20_64","Streptococcus pneumoniae",2,NA
2016,"Georgia","GEO",268,42.2946627,40.7171627,"5_19","Streptococcus pneumoniae",2,NA
2016,"Georgia","GEO",268,42.2946627,40.7171627,">= 65","Streptococcus pneumoniae",2,NA
2017,"Georgia","GEO",268,42.2946627,40.7171627,"0_4","Acinetobacter spp.",35,9
2017,"Georgia","GEO",268,42.2946627,40.7171627,"20_64","Acinetobacter spp.",35,26
2017,"Georgia","GEO",268,42.2946627,40.7171627,"5_19","Acinetobacter spp.",35,3
2017,"Georgia","GEO",268,42.2946627,40.7171627,">= 65","Acinetobacter spp.",35,17
2017,"Georgia","GEO",268,42.2946627,40.7171627,"0_4","Escherichia coli",27,7
2017,"Georgia","GEO",268,42.2946627,40.7171627,"20_64","Escherichia coli",27,15
2017,"Georgia","GEO",268,42.2946627,40.7171627,"5_19","Escherichia coli",27,0
2017,"Georgia","GEO",268,42.2946627,40.7171627,">= 65","Escherichia coli",27,7
2017,"Georgia","GEO",268,42.2946627,40.7171627,"0_4","Enterococcus faecalis",21,0
2017,"Georgia","GEO",268,42.2946627,40.7171627,"20_64","Enterococcus faecalis",21,0
2017,"Georgia","GEO",268,42.2946627,40.7171627,"5_19","Enterococcus faecalis",21,0
2017,"Georgia","GEO",268,42.2946627,40.7171627,">= 65","Enterococcus faecalis",21,14
2017,"Georgia","GEO",268,42.2946627,40.7171627,"0_4","Enterococcus faecium",3,NA
2017,"Georgia","GEO",268,42.2946627,40.7171627,"20_64","Enterococcus faecium",3,NA
2017,"Georgia","GEO",268,42.2946627,40.7171627,"5_19","Enterococcus faecium",3,NA
2017,"Georgia","GEO",268,42.2946627,40.7171627,">= 65","Enterococcus faecium",3,NA
2017,"Georgia","GEO",268,42.2946627,40.7171627,"0_4","Klebsiella pneumoniae",58,10
2017,"Georgia","GEO",268,42.2946627,40.7171627,"20_64","Klebsiella pneumoniae",58,17
2017,"Georgia","GEO",268,42.2946627,40.7171627,"5_19","Klebsiella pneumoniae",58,2
2017,"Georgia","GEO",268,42.2946627,40.7171627,">= 65","Klebsiella pneumoniae",58,16
2017,"Georgia","GEO",268,42.2946627,40.7171627,"0_4","Pseudomonas aeruginosa",16,NA
2017,"Georgia","GEO",268,42.2946627,40.7171627,"20_64","Pseudomonas aeruginosa",16,NA
2017,"Georgia","GEO",268,42.2946627,40.7171627,"5_19","Pseudomonas aeruginosa",16,NA
2017,"Georgia","GEO",268,42.2946627,40.7171627,">= 65","Pseudomonas aeruginosa",16,NA
2017,"Georgia","GEO",268,42.2946627,40.7171627,"0_4","Staphylococcus aureus",38,5
2017,"Georgia","GEO",268,42.2946627,40.7171627,"20_64","Staphylococcus aureus",38,13
2017,"Georgia","GEO",268,42.2946627,40.7171627,"5_19","Staphylococcus aureus",38,0
2017,"Georgia","GEO",268,42.2946627,40.7171627,">= 65","Staphylococcus aureus",38,11
2017,"Georgia","GEO",268,42.2946627,40.7171627,"0_4","Streptococcus pneumoniae",3,NA
2017,"Georgia","GEO",268,42.2946627,40.7171627,"20_64","Streptococcus pneumoniae",3,NA
2017,"Georgia","GEO",268,42.2946627,40.7171627,"5_19","Streptococcus pneumoniae",3,NA
2017,"Georgia","GEO",268,42.2946627,40.7171627,">= 65","Streptococcus pneumoniae",3,NA
2018,"Georgia","GEO",268,42.2946627,40.7171627,"0_4","Acinetobacter spp.",47,15
2018,"Georgia","GEO",268,42.2946627,40.7171627,"20_64","Acinetobacter spp.",47,60
2018,"Georgia","GEO",268,42.2946627,40.7171627,"5_19","Acinetobacter spp.",47,11
2018,"Georgia","GEO",268,42.2946627,40.7171627,">= 65","Acinetobacter spp.",47,11
2018,"Georgia","GEO",268,42.2946627,40.7171627,"0_4","Escherichia coli",56,23
2018,"Georgia","GEO",268,42.2946627,40.7171627,"20_64","Escherichia coli",56,25
2018,"Georgia","GEO",268,42.2946627,40.7171627,"5_19","Escherichia coli",56,4
2018,"Georgia","GEO",268,42.2946627,40.7171627,">= 65","Escherichia coli",56,48
2018,"Georgia","GEO",268,42.2946627,40.7171627,"0_4","Enterococcus faecalis",12,NA
2018,"Georgia","GEO",268,42.2946627,40.7171627,"20_64","Enterococcus faecalis",12,NA
2018,"Georgia","GEO",268,42.2946627,40.7171627,"5_19","Enterococcus faecalis",12,NA
2018,"Georgia","GEO",268,42.2946627,40.7171627,">= 65","Enterococcus faecalis",12,NA
2018,"Georgia","GEO",268,42.2946627,40.7171627,"0_4","Enterococcus faecium",4,NA
2018,"Georgia","GEO",268,42.2946627,40.7171627,"20_64","Enterococcus faecium",4,NA
2018,"Georgia","GEO",268,42.2946627,40.7171627,"5_19","Enterococcus faecium",4,NA
2018,"Georgia","GEO",268,42.2946627,40.7171627,">= 65","Enterococcus faecium",4,NA
2018,"Georgia","GEO",268,42.2946627,40.7171627,"0_4","Klebsiella pneumoniae",82,21
2018,"Georgia","GEO",268,42.2946627,40.7171627,"20_64","Klebsiella pneumoniae",82,41
2018,"Georgia","GEO",268,42.2946627,40.7171627,"5_19","Klebsiella pneumoniae",82,7
2018,"Georgia","GEO",268,42.2946627,40.7171627,">= 65","Klebsiella pneumoniae",82,27
2018,"Georgia","GEO",268,42.2946627,40.7171627,"0_4","Pseudomonas aeruginosa",23,17
2018,"Georgia","GEO",268,42.2946627,40.7171627,"20_64","Pseudomonas aeruginosa",23,30
2018,"Georgia","GEO",268,42.2946627,40.7171627,"5_19","Pseudomonas aeruginosa",23,17
2018,"Georgia","GEO",268,42.2946627,40.7171627,">= 65","Pseudomonas aeruginosa",23,30
2018,"Georgia","GEO",268,42.2946627,40.7171627,"0_4","Staphylococcus aureus",68,41
2018,"Georgia","GEO",268,42.2946627,40.7171627,"20_64","Staphylococcus aureus",68,22
2018,"Georgia","GEO",268,42.2946627,40.7171627,"5_19","Staphylococcus aureus",68,13
2018,"Georgia","GEO",268,42.2946627,40.7171627,">= 65","Staphylococcus aureus",68,19
2018,"Georgia","GEO",268,42.2946627,40.7171627,"0_4","Streptococcus pneumoniae",3,NA
2018,"Georgia","GEO",268,42.2946627,40.7171627,"20_64","Streptococcus pneumoniae",3,NA
2018,"Georgia","GEO",268,42.2946627,40.7171627,"5_19","Streptococcus pneumoniae",3,NA
2018,"Georgia","GEO",268,42.2946627,40.7171627,">= 65","Streptococcus pneumoniae",3,NA
2019,"Georgia","GEO",268,42.2946627,40.7171627,"0_4","Acinetobacter spp.",97,13
2019,"Georgia","GEO",268,42.2946627,40.7171627,"20_64","Acinetobacter spp.",97,41
2019,"Georgia","GEO",268,42.2946627,40.7171627,"5_19","Acinetobacter spp.",97,2
2019,"Georgia","GEO",268,42.2946627,40.7171627,">= 65","Acinetobacter spp.",97,34
2019,"Georgia","GEO",268,42.2946627,40.7171627,"0_4","Escherichia coli",82,20
2019,"Georgia","GEO",268,42.2946627,40.7171627,"20_64","Escherichia coli",82,35
2019,"Georgia","GEO",268,42.2946627,40.7171627,"5_19","Escherichia coli",82,2
2019,"Georgia","GEO",268,42.2946627,40.7171627,">= 65","Escherichia coli",82,40
2019,"Georgia","GEO",268,42.2946627,40.7171627,"0_4","Enterococcus faecalis",17,NA
2019,"Georgia","GEO",268,42.2946627,40.7171627,"20_64","Enterococcus faecalis",17,NA
2019,"Georgia","GEO",268,42.2946627,40.7171627,"5_19","Enterococcus faecalis",17,NA
2019,"Georgia","GEO",268,42.2946627,40.7171627,">= 65","Enterococcus faecalis",17,NA
2019,"Georgia","GEO",268,42.2946627,40.7171627,"0_4","Enterococcus faecium",3,NA
2019,"Georgia","GEO",268,42.2946627,40.7171627,"20_64","Enterococcus faecium",3,NA
2019,"Georgia","GEO",268,42.2946627,40.7171627,"5_19","Enterococcus faecium",3,NA
2019,"Georgia","GEO",268,42.2946627,40.7171627,">= 65","Enterococcus faecium",3,NA
2019,"Georgia","GEO",268,42.2946627,40.7171627,"0_4","Klebsiella pneumoniae",165,32
