"Year","Region_name","Region_code_iso3","Region_code_numeric3","Lat","Lon","Microorganism","Antibiotic","Resistance"
2012,"Ukraine","UKR",804,48.2222311,25.8991113,"Acinetobacter spp.","Aminoglycosides",NA
2012,"Ukraine","UKR",804,48.2222311,25.8991113,"Acinetobacter spp.","Carbapenems",NA
2012,"Ukraine","UKR",804,48.2222311,25.8991113,"Acinetobacter spp.","Combined resistance (Carb + Fluo + Aminog)",NA
2012,"Ukraine","UKR",804,48.2222311,25.8991113,"Acinetobacter spp.","Fluoroquinolones",NA
2012,"Ukraine","UKR",804,48.2222311,25.8991113,"Enterococcus faecalis","High-level gentamicin",NA
2012,"Ukraine","UKR",804,48.2222311,25.8991113,"Enterococcus faecium","Vancomycin",NA
2012,"Ukraine","UKR",804,48.2222311,25.8991113,"Escherichia coli","Aminoglycosides",NA
2012,"Ukraine","UKR",804,48.2222311,25.8991113,"Escherichia coli","Aminopenicillins",NA
2012,"Ukraine","UKR",804,48.2222311,25.8991113,"Escherichia coli","Carbapenems",NA
2012,"Ukraine","UKR",804,48.2222311,25.8991113,"Escherichia coli","Combined resistance (3GCeph + Fluo + Aminog)",NA
2012,"Ukraine","UKR",804,48.2222311,25.8991113,"Escherichia coli","Fluoroquinolones",NA
2012,"Ukraine","UKR",804,48.2222311,25.8991113,"Escherichia coli","Third-generation cephalosporins",NA
2012,"Ukraine","UKR",804,48.2222311,25.8991113,"Klebsiella pneumoniae","Aminoglycosides",NA
2012,"Ukraine","UKR",804,48.2222311,25.8991113,"Klebsiella pneumoniae","Carbapenems",NA
2012,"Ukraine","UKR",804,48.2222311,25.8991113,"Klebsiella pneumoniae","Combined resistance (3GCeph + Fluo + Aminog)",NA
2012,"Ukraine","UKR",804,48.2222311,25.8991113,"Klebsiella pneumoniae","Fluoroquinolones",NA
2012,"Ukraine","UKR",804,48.2222311,25.8991113,"Klebsiella pneumoniae","Third-generation cephalosporins",NA
2012,"Ukraine","UKR",804,48.2222311,25.8991113,"Pseudomonas aeruginosa","Aminoglycosides",NA
