"Year","Region_name","Region_code_iso3","Region_code_numeric3","Lat","Lon","Microorganism","Antibiotic","Resistance"
2012,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Acinetobacter spp.","Aminoglycosides","2.78"
2012,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Acinetobacter spp.","Carbapenems","2.50"
2012,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Acinetobacter spp.","Combined resistance (Carb + Fluo + Aminog)","1.27"
2012,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Acinetobacter spp.","Fluoroquinolones","2.86"
2012,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Enterococcus faecalis","High-level gentamicin","29.63"
2012,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Enterococcus faecium","Vancomycin","13.26"
2012,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Escherichia coli","Aminoglycosides","8.62"
2012,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Escherichia coli","Aminopenicillins","62.66"
2012,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Escherichia coli","Carbapenems","0.21"
2012,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Escherichia coli","Combined resistance (3GCeph + Fluo + Aminog)","4.20"
2012,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Escherichia coli","Fluoroquinolones","16.57"
2012,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Escherichia coli","Third-generation cephalosporins","13.14"
2012,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Klebsiella pneumoniae","Aminoglycosides","6.14"
2012,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Klebsiella pneumoniae","Carbapenems","0.45"
2012,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Klebsiella pneumoniae","Combined resistance (3GCeph + Fluo + Aminog)","2.30"
2012,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Klebsiella pneumoniae","Fluoroquinolones","7.43"
2012,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Klebsiella pneumoniae","Third-generation cephalosporins","11.82"
2012,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Pseudomonas aeruginosa","Aminoglycosides","2.25"
2012,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Pseudomonas aeruginosa","Carbapenems","6.30"
2012,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Pseudomonas aeruginosa","Ceftazidime","3.94"
2012,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Pseudomonas aeruginosa","Combined resistance (at least 3 among Pip-Tazo, Cefta, Carb, Fluo, Aminog)","1.90"
2012,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Pseudomonas aeruginosa","Fluoroquinolones","4.82"
2012,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Pseudomonas aeruginosa","Piperacillin-Tazobactam","2.75"
2012,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Staphylococcus aureus","MRSA","14.16"
2012,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Streptococcus pneumoniae","Combined penicillins (non-wild-type) and macrolides",NA
2012,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Streptococcus pneumoniae","Macrolides","6.55"
2012,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Streptococcus pneumoniae","Penicillins (non-wild-type)","4.94"
2013,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Acinetobacter spp.","Aminoglycosides","2.45"
2013,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Acinetobacter spp.","Carbapenems","2.01"
