"Year","Region_name","Region_code_iso3","Region_code_numeric3","Lat","Lon","Department","Microorganism","Isolated","Percent"
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Emergency department","Acinetobacter spp.",530,13
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Haematology or oncology","Acinetobacter spp.",530,10
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Infectious disease ward","Acinetobacter spp.",530,1
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Intensive care unit","Acinetobacter spp.",530,0
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Internal medicine","Acinetobacter spp.",530,18
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Obstetrics or gynaecology","Acinetobacter spp.",530,2
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Other","Acinetobacter spp.",530,13
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Paediatrics or neonatal","Acinetobacter spp.",530,7
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Surgery","Acinetobacter spp.",530,4
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Urology","Acinetobacter spp.",530,2
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Emergency department","Escherichia coli",19630,21
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Haematology or oncology","Escherichia coli",19630,4
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Infectious disease ward","Escherichia coli",19630,0
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Intensive care unit","Escherichia coli",19630,0
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Internal medicine","Escherichia coli",19630,19
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Obstetrics or gynaecology","Escherichia coli",19630,1
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Other","Escherichia coli",19630,14
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Paediatrics or neonatal","Escherichia coli",19630,1
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Surgery","Escherichia coli",19630,6
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Urology","Escherichia coli",19630,4
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Emergency department","Enterococcus faecalis",1603,15
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Haematology or oncology","Enterococcus faecalis",1603,3
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Infectious disease ward","Enterococcus faecalis",1603,0
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Intensive care unit","Enterococcus faecalis",1603,0
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Internal medicine","Enterococcus faecalis",1603,19
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Obstetrics or gynaecology","Enterococcus faecalis",1603,2
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Other","Enterococcus faecalis",1603,16
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Paediatrics or neonatal","Enterococcus faecalis",1603,6
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Surgery","Enterococcus faecalis",1603,5
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Urology","Enterococcus faecalis",1603,5
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Emergency department","Enterococcus faecium",1539,5
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Haematology or oncology","Enterococcus faecium",1539,16
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Infectious disease ward","Enterococcus faecium",1539,0
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Intensive care unit","Enterococcus faecium",1539,1
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Internal medicine","Enterococcus faecium",1539,16
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Obstetrics or gynaecology","Enterococcus faecium",1539,0
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Other","Enterococcus faecium",1539,15
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Paediatrics or neonatal","Enterococcus faecium",1539,2
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Surgery","Enterococcus faecium",1539,10
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Urology","Enterococcus faecium",1539,4
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Emergency department","Klebsiella pneumoniae",3530,17
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Haematology or oncology","Klebsiella pneumoniae",3530,7
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Infectious disease ward","Klebsiella pneumoniae",3530,0
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Intensive care unit","Klebsiella pneumoniae",3530,0
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Internal medicine","Klebsiella pneumoniae",3530,18
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Obstetrics or gynaecology","Klebsiella pneumoniae",3530,0
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Other","Klebsiella pneumoniae",3530,15
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Paediatrics or neonatal","Klebsiella pneumoniae",3530,2
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Surgery","Klebsiella pneumoniae",3530,9
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Urology","Klebsiella pneumoniae",3530,4
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Emergency department","Pseudomonas aeruginosa",1923,15
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Haematology or oncology","Pseudomonas aeruginosa",1923,11
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Infectious disease ward","Pseudomonas aeruginosa",1923,0
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Intensive care unit","Pseudomonas aeruginosa",1923,0
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Internal medicine","Pseudomonas aeruginosa",1923,18
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Obstetrics or gynaecology","Pseudomonas aeruginosa",1923,0
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Other","Pseudomonas aeruginosa",1923,15
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Paediatrics or neonatal","Pseudomonas aeruginosa",1923,2
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Surgery","Pseudomonas aeruginosa",1923,5
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Urology","Pseudomonas aeruginosa",1923,6
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Emergency department","Staphylococcus aureus",6299,17
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Haematology or oncology","Staphylococcus aureus",6299,4
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Infectious disease ward","Staphylococcus aureus",6299,1
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Intensive care unit","Staphylococcus aureus",6299,0
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Internal medicine","Staphylococcus aureus",6299,20
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Obstetrics or gynaecology","Staphylococcus aureus",6299,1
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Other","Staphylococcus aureus",6299,18
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Paediatrics or neonatal","Staphylococcus aureus",6299,4
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Surgery","Staphylococcus aureus",6299,4
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Urology","Staphylococcus aureus",6299,4
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Emergency department","Streptococcus pneumoniae",2927,28
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Haematology or oncology","Streptococcus pneumoniae",2927,3
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Infectious disease ward","Streptococcus pneumoniae",2927,1
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Intensive care unit","Streptococcus pneumoniae",2927,0
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Internal medicine","Streptococcus pneumoniae",2927,20
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Obstetrics or gynaecology","Streptococcus pneumoniae",2927,1
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Other","Streptococcus pneumoniae",2927,13
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Paediatrics or neonatal","Streptococcus pneumoniae",2927,3
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Surgery","Streptococcus pneumoniae",2927,2
2016,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Urology","Streptococcus pneumoniae",2927,1
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Emergency department","Acinetobacter spp.",740,15
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Haematology or oncology","Acinetobacter spp.",740,9
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Infectious disease ward","Acinetobacter spp.",740,0
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Intensive care unit","Acinetobacter spp.",740,0
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Internal medicine","Acinetobacter spp.",740,15
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Obstetrics or gynaecology","Acinetobacter spp.",740,0
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Other","Acinetobacter spp.",740,9
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Paediatrics or neonatal","Acinetobacter spp.",740,8
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Surgery","Acinetobacter spp.",740,4
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Urology","Acinetobacter spp.",740,1
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Emergency department","Escherichia coli",28637,18
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Haematology or oncology","Escherichia coli",28637,3
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Infectious disease ward","Escherichia coli",28637,0
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Intensive care unit","Escherichia coli",28637,0
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Internal medicine","Escherichia coli",28637,16
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Obstetrics or gynaecology","Escherichia coli",28637,1
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Other","Escherichia coli",28637,10
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Paediatrics or neonatal","Escherichia coli",28637,1
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Surgery","Escherichia coli",28637,5
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Urology","Escherichia coli",28637,3
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Emergency department","Enterococcus faecalis",2529,11
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Haematology or oncology","Enterococcus faecalis",2529,3
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Infectious disease ward","Enterococcus faecalis",2529,1
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Intensive care unit","Enterococcus faecalis",2529,0
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Internal medicine","Enterococcus faecalis",2529,16
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Obstetrics or gynaecology","Enterococcus faecalis",2529,1
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Other","Enterococcus faecalis",2529,11
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Paediatrics or neonatal","Enterococcus faecalis",2529,4
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Surgery","Enterococcus faecalis",2529,4
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Urology","Enterococcus faecalis",2529,4
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Emergency department","Enterococcus faecium",2112,6
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Haematology or oncology","Enterococcus faecium",2112,13
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Infectious disease ward","Enterococcus faecium",2112,0
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Intensive care unit","Enterococcus faecium",2112,0
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Internal medicine","Enterococcus faecium",2112,15
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Obstetrics or gynaecology","Enterococcus faecium",2112,0
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Other","Enterococcus faecium",2112,11
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Paediatrics or neonatal","Enterococcus faecium",2112,2
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Surgery","Enterococcus faecium",2112,6
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Urology","Enterococcus faecium",2112,2
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Emergency department","Klebsiella pneumoniae",5040,15
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Haematology or oncology","Klebsiella pneumoniae",5040,5
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Infectious disease ward","Klebsiella pneumoniae",5040,0
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Intensive care unit","Klebsiella pneumoniae",5040,0
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Internal medicine","Klebsiella pneumoniae",5040,16
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Obstetrics or gynaecology","Klebsiella pneumoniae",5040,0
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Other","Klebsiella pneumoniae",5040,10
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Paediatrics or neonatal","Klebsiella pneumoniae",5040,1
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Surgery","Klebsiella pneumoniae",5040,6
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Urology","Klebsiella pneumoniae",5040,3
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Emergency department","Pseudomonas aeruginosa",2673,13
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Haematology or oncology","Pseudomonas aeruginosa",2673,9
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Infectious disease ward","Pseudomonas aeruginosa",2673,0
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Intensive care unit","Pseudomonas aeruginosa",2673,0
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Internal medicine","Pseudomonas aeruginosa",2673,15
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Obstetrics or gynaecology","Pseudomonas aeruginosa",2673,0
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Other","Pseudomonas aeruginosa",2673,12
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Paediatrics or neonatal","Pseudomonas aeruginosa",2673,2
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Surgery","Pseudomonas aeruginosa",2673,5
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Urology","Pseudomonas aeruginosa",2673,3
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Emergency department","Staphylococcus aureus",9004,15
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Haematology or oncology","Staphylococcus aureus",9004,2
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Infectious disease ward","Staphylococcus aureus",9004,1
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Intensive care unit","Staphylococcus aureus",9004,0
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Internal medicine","Staphylococcus aureus",9004,16
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Obstetrics or gynaecology","Staphylococcus aureus",9004,0
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Other","Staphylococcus aureus",9004,14
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Paediatrics or neonatal","Staphylococcus aureus",9004,2
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Surgery","Staphylococcus aureus",9004,4
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Urology","Staphylococcus aureus",9004,3
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Emergency department","Streptococcus pneumoniae",3888,26
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Haematology or oncology","Streptococcus pneumoniae",3888,2
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Infectious disease ward","Streptococcus pneumoniae",3888,0
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Intensive care unit","Streptococcus pneumoniae",3888,0
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Internal medicine","Streptococcus pneumoniae",3888,17
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Obstetrics or gynaecology","Streptococcus pneumoniae",3888,0
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Other","Streptococcus pneumoniae",3888,10
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Paediatrics or neonatal","Streptococcus pneumoniae",3888,2
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Surgery","Streptococcus pneumoniae",3888,1
2017,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Urology","Streptococcus pneumoniae",3888,0
2018,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Emergency department","Acinetobacter spp.",682,13
2018,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Haematology or oncology","Acinetobacter spp.",682,7
2018,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Infectious disease ward","Acinetobacter spp.",682,0
2018,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Intensive care unit","Acinetobacter spp.",682,0
2018,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Internal medicine","Acinetobacter spp.",682,18
2018,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Obstetrics or gynaecology","Acinetobacter spp.",682,1
2018,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Other","Acinetobacter spp.",682,10
2018,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Paediatrics or neonatal","Acinetobacter spp.",682,8
2018,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Surgery","Acinetobacter spp.",682,4
2018,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Urology","Acinetobacter spp.",682,2
2018,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Emergency department","Escherichia coli",29558,19
2018,"United Kingdom","GBR",826,54.1022212,-15.0148868,"Haematology or oncology","Escherichia coli",29558,3
