"DOI","Author","PubDate","ISO3","YCoord","XCoord","StartDate","EndDate","Species","SampleType","SampleOrigin","Method","Pathogens","Strain","Nsamples","Prev","NIsolates","Compound","ATC.Code","Rescom","Concg","Guidelines","Breakpoint","Remark","Class","WHO_MedImp"
"10.1128/mSphere.00021-15","Braykov",2015,"ECU",0.32,-79.47,"2010-08-15","2013-07-15","Chicken","LivingAnimal",NA,"DD","E. coli",NA,622,100,1875,"AMC","J01CR02",13,NA,"CLSI 2012 M100-S22",NA,NA,"Aminopenicillins with Beta-Lactamase Inhibitors","Critically important"
"10.1128/mSphere.00021-15","Braykov",2015,"ECU",0.32,-79.47,"2010-08-15","2013-07-15","Chicken","LivingAnimal",NA,"DD","E. coli",NA,622,100,1875,"AMP","J01CA01",28,NA,"CLSI 2012 M100-S22",NA,NA,"Aminopenicillins","Critically important"
"10.1128/mSphere.00021-15","Braykov",2015,"ECU",0.32,-79.47,"2010-08-15","2013-07-15","Chicken","LivingAnimal",NA,"DD","E. coli",NA,622,100,1875,"CTX","J01DD01",10,NA,"CLSI 2012 M100-S22",NA,NA,"3rd Generation Cephalosporin","Critically important"
"10.1128/mSphere.00021-15","Braykov",2015,"ECU",0.32,-79.47,"2010-08-15","2013-07-15","Chicken","LivingAnimal",NA,"DD","E. coli",NA,622,100,1875,"CFL","J01DB03",61,NA,"CLSI 2012 M100-S22",NA,NA,"1st Generation Cephalosporin","Highly important"
"10.1128/mSphere.00021-15","Braykov",2015,"ECU",0.32,-79.47,"2010-08-15","2013-07-15","Chicken","LivingAnimal",NA,"DD","E. coli",NA,622,100,1875,"CHL","J01BA01",12,NA,"CLSI 2012 M100-S22",NA,NA,"Amphenicols","Highly important"
"10.1128/mSphere.00021-15","Braykov",2015,"ECU",0.32,-79.47,"2010-08-15","2013-07-15","Chicken","LivingAnimal",NA,"DD","E. coli",NA,622,100,1875,"CIP","J01MA02",12,NA,"CLSI 2012 M100-S22",NA,NA,"Quinolones","Critically important"
"10.1128/mSphere.00021-15","Braykov",2015,"ECU",0.32,-79.47,"2010-08-15","2013-07-15","Chicken","LivingAnimal",NA,"DD","E. coli",NA,622,100,1875,"ENR","QJ01MA90",24,NA,"CLSI 2012 M100-S22",NA,NA,"Quinolones","Critically important"
"10.1128/mSphere.00021-15","Braykov",2015,"ECU",0.32,-79.47,"2010-08-15","2013-07-15","Chicken","LivingAnimal",NA,"DD","E. coli",NA,622,100,1875,"GEN","J01GB03",6,NA,"CLSI 2012 M100-S22",NA,NA,"Aminoglycosides","Critically important"
"10.1128/mSphere.00021-15","Braykov",2015,"ECU",0.32,-79.47,"2010-08-15","2013-07-15","Chicken","LivingAnimal",NA,"DD","E. coli",NA,622,100,1875,"STR","J01GA01",39,NA,"CLSI 2012 M100-S22",NA,NA,"Aminoglycosides","Critically important"
"10.1128/mSphere.00021-15","Braykov",2015,"ECU",0.32,-79.47,"2010-08-15","2013-07-15","Chicken","LivingAnimal",NA,"DD","E. coli",NA,622,100,1875,"SOX","J01EB05",34,NA,"CLSI 2012 M100-S22",NA,NA,"Sulfonamides, Trimethoprim and Combinations","Highly important"
"10.1128/mSphere.00021-15","Braykov",2015,"ECU",0.32,-79.47,"2010-08-15","2013-07-15","Chicken","LivingAnimal",NA,"DD","E. coli",NA,622,100,1875,"TET","J01AA07",43,NA,"CLSI 2012 M100-S22",NA,NA,"Tetracyclines","Highly important"
"10.1128/mSphere.00021-15","Braykov",2015,"ECU",0.32,-79.47,"2010-08-15","2013-07-15","Chicken","LivingAnimal",NA,"DD","E. coli",NA,622,100,1875,"TMP","J01EA01",30,NA,"CLSI 2012 M100-S22",NA,NA,"Sulfonamides, Trimethoprim and Combinations","Highly important"
"10.4067/S0301-732X2016000300011","Ochoa",2016,"ECU",-4.26,-79.23,NA,NA,"Chicken","LivingAnimal",NA,"DD","Campylobacter",NA,41,42,17,"AMP","J01CA01",29,NA,"EUCAST 2014",NA,NA,"Aminopenicillins","Critically important"
"10.4067/S0301-732X2016000300011","Ochoa",2016,"ECU",-4.26,-79.23,NA,NA,"Chicken","LivingAnimal",NA,"DD","Campylobacter",NA,41,42,17,"AMC","J01CR02",0,NA,"EUCAST 2014",NA,NA,"Aminopenicillins with Beta-Lactamase Inhibitors","Critically important"
"10.4067/S0301-732X2016000300011","Ochoa",2016,"ECU",-4.26,-79.23,NA,NA,"Chicken","LivingAnimal",NA,"DD","Campylobacter",NA,41,42,17,"GEN","J01GB03",0,NA,"EUCAST 2014",NA,NA,"Aminoglycosides","Critically important"
"10.4067/S0301-732X2016000300011","Ochoa",2016,"ECU",-4.26,-79.23,NA,NA,"Chicken","LivingAnimal",NA,"DD","Campylobacter",NA,41,42,17,"TET","J01AA07",100,NA,"EUCAST 2014",NA,NA,"Tetracyclines","Highly important"
"10.4067/S0301-732X2016000300011","Ochoa",2016,"ECU",-4.26,-79.23,NA,NA,"Chicken","LivingAnimal",NA,"DD","Campylobacter",NA,41,42,17,"ERY","J01FA01",0,NA,"EUCAST 2014",NA,NA,"Macrolides","Critically important"
"10.4067/S0301-732X2016000300011","Ochoa",2016,"ECU",-4.26,-79.23,NA,NA,"Chicken","LivingAnimal",NA,"DD","Campylobacter",NA,41,42,17,"CIP","J01MA02",100,NA,"EUCAST 2014",NA,NA,"Quinolones","Critically important"
"10.4067/S0301-732X2016000300011","Ochoa",2016,"ECU",-4.065965891,-78.95028601,NA,NA,"Chicken","LivingAnimal",NA,"DD","Campylobacter",NA,32,98,12,"AMP","J01CA01",41,NA,"EUCAST 2014",NA,NA,"Aminopenicillins","Critically important"
"10.4067/S0301-732X2016000300011","Ochoa",2016,"ECU",-4.065965891,-78.95028601,NA,NA,"Chicken","LivingAnimal",NA,"DD","Campylobacter",NA,32,98,12,"AMC","J01CR02",0,NA,"EUCAST 2014",NA,NA,"Aminopenicillins with Beta-Lactamase Inhibitors","Critically important"
"10.4067/S0301-732X2016000300011","Ochoa",2016,"ECU",-4.065965891,-78.95028601,NA,NA,"Chicken","LivingAnimal",NA,"DD","Campylobacter",NA,32,98,12,"GEN","J01GB03",0,NA,"EUCAST 2014",NA,NA,"Aminoglycosides","Critically important"
"10.4067/S0301-732X2016000300011","Ochoa",2016,"ECU",-4.065965891,-78.95028601,NA,NA,"Chicken","LivingAnimal",NA,"DD","Campylobacter",NA,32,98,12,"TET","J01AA07",100,NA,"EUCAST 2014",NA,NA,"Tetracyclines","Highly important"
"10.4067/S0301-732X2016000300011","Ochoa",2016,"ECU",-4.065965891,-78.95028601,NA,NA,"Chicken","LivingAnimal",NA,"DD","Campylobacter",NA,32,98,12,"ERY","J01FA01",0,NA,"EUCAST 2014",NA,NA,"Macrolides","Critically important"
"10.4067/S0301-732X2016000300011","Ochoa",2016,"ECU",-4.065965891,-78.95028601,NA,NA,"Chicken","LivingAnimal",NA,"DD","Campylobacter",NA,47,45,21,"CIP","J01MA02",100,NA,"EUCAST 2014",NA,NA,"Quinolones","Critically important"
"10.4067/S0301-732X2016000300011","Ochoa",2016,"ECU",-4.06,-78.95,NA,NA,"Chicken","LivingAnimal",NA,"DD","Campylobacter",NA,47,45,21,"AMP","J01CA01",10,NA,"EUCAST 2014",NA,NA,"Aminopenicillins","Critically important"
"10.4067/S0301-732X2016000300011","Ochoa",2016,"ECU",-4.06,-78.95,NA,NA,"Chicken","LivingAnimal",NA,"DD","Campylobacter",NA,47,45,21,"AMC","J01CR02",0,NA,"EUCAST 2014",NA,NA,"Aminopenicillins with Beta-Lactamase Inhibitors","Critically important"
"10.4067/S0301-732X2016000300011","Ochoa",2016,"ECU",-4.06,-78.95,NA,NA,"Chicken","LivingAnimal",NA,"DD","Campylobacter",NA,47,45,21,"GEN","J01GB03",0,NA,"EUCAST 2014",NA,NA,"Aminoglycosides","Critically important"
"10.4067/S0301-732X2016000300011","Ochoa",2016,"ECU",-4.06,-78.95,NA,NA,"Chicken","LivingAnimal",NA,"DD","Campylobacter",NA,47,45,21,"TET","J01AA07",86,NA,"EUCAST 2014",NA,NA,"Tetracyclines","Highly important"
"10.4067/S0301-732X2016000300011","Ochoa",2016,"ECU",-4.06,-78.95,NA,NA,"Chicken","LivingAnimal",NA,"DD","Campylobacter",NA,47,45,21,"ERY","J01FA01",0,NA,"EUCAST 2014",NA,NA,"Macrolides","Critically important"
"10.4067/S0301-732X2016000300011","Ochoa",2016,"ECU",-4.06,-78.95,NA,NA,"Chicken","LivingAnimal",NA,"DD","Campylobacter",NA,47,45,21,"CIP","J01MA02",71,NA,"EUCAST 2014",NA,NA,"Quinolones","Critically important"
"10.1371/journal.pone.0159567","Vinueza-Burgos",2016,"ECU",-0.15,-78.48,"2013-06-15","2014-07-15","Chicken","LivingAnimal",NA,"BD_PCR","Salmonella",NA,388,16,62,"SMZ","J01EC01",89,NA,"CLSI 2014",NA,NA,"Sulfonamides, Trimethoprim and Combinations","Highly important"
"10.1371/journal.pone.0159567","Vinueza-Burgos",2016,"ECU",-0.15,-78.48,"2013-06-15","2014-07-15","Chicken","LivingAnimal",NA,"BD_PCR","Salmonella",NA,388,16,62,"NAL","J01MB02",85,NA,"EUCAST 2015",NA,NA,"Quinolones","Critically important"
"10.1371/journal.pone.0159567","Vinueza-Burgos",2016,"ECU",-0.15,-78.48,"2013-06-15","2014-07-15","Chicken","LivingAnimal",NA,"BD_PCR","Salmonella",NA,388,16,62,"CIP","J01MA02",83,NA,"EUCAST 2015",NA,NA,"Quinolones","Critically important"
"10.1371/journal.pone.0159567","Vinueza-Burgos",2016,"ECU",-0.15,-78.48,"2013-06-15","2014-07-15","Chicken","LivingAnimal",NA,"BD_PCR","Salmonella",NA,388,16,62,"TET","J01AA07",81,NA,"EUCAST 2015",NA,NA,"Tetracyclines","Highly important"
"10.1371/journal.pone.0159567","Vinueza-Burgos",2016,"ECU",-0.15,-78.48,"2013-06-15","2014-07-15","Chicken","LivingAnimal",NA,"BD_PCR","Salmonella",NA,388,16,62,"TMP","J01EA01",81,NA,"EUCAST 2015",NA,NA,"Sulfonamides, Trimethoprim and Combinations","Highly important"
"10.1371/journal.pone.0159567","Vinueza-Burgos",2016,"ECU",-0.15,-78.48,"2013-06-15","2014-07-15","Chicken","LivingAnimal",NA,"BD_PCR","Salmonella",NA,388,16,62,"STR","J01GA01",79,NA,"EUCAST 2015",NA,NA,"Aminoglycosides","Critically important"
"10.1371/journal.pone.0159567","Vinueza-Burgos",2016,"ECU",-0.15,-78.48,"2013-06-15","2014-07-15","Chicken","LivingAnimal",NA,"BD_PCR","Salmonella",NA,388,16,62,"CTX","J01DD01",71,NA,"EUCAST 2015",NA,NA,"3rd Generation Cephalosporin","Critically important"
"10.1371/journal.pone.0159567","Vinueza-Burgos",2016,"ECU",-0.15,-78.48,"2013-06-15","2014-07-15","Chicken","LivingAnimal",NA,"BD_PCR","Salmonella",NA,388,16,62,"AMP","J01CA01",68,NA,"EUCAST 2015",NA,NA,"Aminopenicillins","Critically important"
"10.1371/journal.pone.0159567","Vinueza-Burgos",2016,"ECU",-0.15,-78.48,"2013-06-15","2014-07-15","Chicken","LivingAnimal",NA,"BD_PCR","Salmonella",NA,388,16,62,"FFC","QJ01BA90",68,NA,"EUCAST 2015",NA,NA,"Amphenicols","Highly important"
"10.1371/journal.pone.0159567","Vinueza-Burgos",2016,"ECU",-0.15,-78.48,"2013-06-15","2014-07-15","Chicken","LivingAnimal",NA,"BD_PCR","Salmonella",NA,388,16,62,"GEN","J01GB03",66,NA,"EUCAST 2015",NA,NA,"Aminoglycosides","Critically important"
"10.1371/journal.pone.0159567","Vinueza-Burgos",2016,"ECU",-0.15,-78.48,"2013-06-15","2014-07-15","Chicken","LivingAnimal",NA,"BD_PCR","Salmonella",NA,388,16,62,"CHL","J01BA01",65,NA,"EUCAST 2015",NA,NA,"Amphenicols","Highly important"
"10.1371/journal.pone.0159567","Vinueza-Burgos",2016,"ECU",-0.15,-78.48,"2013-06-15","2014-07-15","Chicken","LivingAnimal",NA,"BD_PCR","Salmonella",NA,388,16,62,"KAN","J01GB04",52,NA,"CLSI 2014",NA,NA,"Aminoglycosides","Critically important"
"10.1371/journal.pone.0159567","Vinueza-Burgos",2016,"ECU",-0.15,-78.48,"2013-06-15","2014-07-15","Chicken","LivingAnimal",NA,"BD_PCR","Salmonella",NA,388,16,62,"CST","J01XB01",16,NA,"EUCAST 2015",NA,NA,"Polymyxins","Critically important"
"10.1371/journal.pone.0159567","Vinueza-Burgos",2016,"ECU",-0.15,-78.48,"2013-06-15","2014-07-15","Chicken","LivingAnimal",NA,"BD_PCR","Salmonella",NA,388,16,62,"CAZ","J01DD02",6,NA,"EUCAST 2015",NA,NA,"3rd Generation Cephalosporin","Critically important"
"10.3382/ps/pew487","Vinueza-Burgos",2017,"ECU",-0.15,-78.48,"2013-06-15","2014-07-15","Chicken","LivingAnimal",NA,"BD_PCR","Campylobacter",NA,379,64,218,"GEN","J01GB03",1,NA,"EUCAST 2015",NA,"25 lost viability and were not tested","Aminoglycosides","Critically important"
"10.3382/ps/pew487","Vinueza-Burgos",2017,"ECU",-0.15,-78.48,"2013-06-15","2014-07-15","Chicken","LivingAnimal",NA,"BD_PCR","Campylobacter",NA,379,64,218,"STR","J01GA01",11,NA,"EUCAST 2015",NA,NA,"Aminoglycosides","Critically important"
"10.3382/ps/pew487","Vinueza-Burgos",2017,"ECU",-0.15,-78.48,"2013-06-15","2014-07-15","Chicken","LivingAnimal",NA,"BD_PCR","Campylobacter",NA,379,64,218,"ERY","J01FA01",21,NA,"EUCAST 2015",NA,NA,"Macrolides","Critically important"
"10.3382/ps/pew487","Vinueza-Burgos",2017,"ECU",-0.15,-78.48,"2013-06-15","2014-07-15","Chicken","LivingAnimal",NA,"BD_PCR","Campylobacter",NA,379,64,218,"TET","J01AA07",71,NA,"EUCAST 2015",NA,NA,"Tetracyclines","Highly important"
"10.3382/ps/pew487","Vinueza-Burgos",2017,"ECU",-0.15,-78.48,"2013-06-15","2014-07-15","Chicken","LivingAnimal",NA,"BD_PCR","Campylobacter",NA,379,64,218,"CIP","J01MA02",100,NA,"EUCAST 2015",NA,NA,"Quinolones","Critically important"
"10.3382/ps/pew487","Vinueza-Burgos",2017,"ECU",-0.15,-78.48,"2013-06-15","2014-07-15","Chicken","LivingAnimal",NA,"BD_PCR","Campylobacter",NA,379,64,218,"NAL","J01MB02",100,NA,"EUCAST 2015",NA,NA,"Quinolones","Critically important"
"10.1093/aje/kwx286","Moser",2017,"ECU",0.799,-78.35,"2010-08-15","2012-05-15","Chicken","LivingAnimal",NA,"DD_PCR","E. coli",NA,376,100,1245,"AMP","J01CA01",27,NA,"CLSI 2012 M100-S22",NA,NA,"Aminopenicillins","Critically important"
"10.1093/aje/kwx286","Moser",2017,"ECU",0.799,-78.35,"2010-08-15","2012-05-15","Chicken","LivingAnimal",NA,"DD_PCR","E. coli",NA,376,100,1245,"AMC","J01CR02",9,NA,"CLSI 2012 M100-S22",NA,NA,"Aminopenicillins with Beta-Lactamase Inhibitors","Critically important"
