"DOI","Author","PubDate","ISO3","YCoord","XCoord","StartDate","EndDate","Species","SampleType","SampleOrigin","Method","Pathogens","Strain","Nsamples","Prev","NIsolates","Compound","ATC.Code","Rescom","Concg","Guidelines","Breakpoint","Remark","Class","WHO_MedImp"
"10.1093/jac/dkm316","Jouini",2007,"TUN",36.81,10.18,"2006-01-01","2006-12-31","Cattle","Meat",NA,"DD_PCR","E. coli","ESBL",23,22,5,"GEN","J01GB03",40,"10","CLSI 2007",NA,NA,"Aminoglycosides","Critically important"
"10.1093/jac/dkm316","Jouini",2007,"TUN",36.81,10.18,"2006-01-01","2006-12-31","Cattle","Meat",NA,"DD_PCR","E. coli","ESBL",23,22,5,"AMK","J01GB06",0,"30","CLSI 2007",NA,NA,"Aminoglycosides","Critically important"
"10.1093/jac/dkm316","Jouini",2007,"TUN",36.81,10.18,"2006-01-01","2006-12-31","Cattle","Meat",NA,"DD_PCR","E. coli","ESBL",23,22,5,"TOB","J01GB01",40,"10","CLSI 2007",NA,NA,"Aminoglycosides","Critically important"
"10.1093/jac/dkm316","Jouini",2007,"TUN",36.81,10.18,"2006-01-01","2006-12-31","Cattle","Meat",NA,"DD_PCR","E. coli","ESBL",23,22,5,"STR","J01GA01",40,"10","CLSI 2007",NA,NA,"Aminoglycosides","Critically important"
"10.1093/jac/dkm316","Jouini",2007,"TUN",36.81,10.18,"2006-01-01","2006-12-31","Cattle","Meat",NA,"DD_PCR","E. coli","ESBL",23,22,5,"CHL","J01BA01",40,"30","CLSI 2007",NA,NA,"Amphenicols","Highly important"
"10.1093/jac/dkm316","Jouini",2007,"TUN",36.81,10.18,"2006-01-01","2006-12-31","Cattle","Meat",NA,"DD_PCR","E. coli","ESBL",23,22,5,"FOX","J01DC01",100,"30","CLSI 2007",NA,NA,"Cephamycin","Highly important"
"10.1093/jac/dkm316","Jouini",2007,"TUN",36.81,10.18,"2006-01-01","2006-12-31","Cattle","Meat",NA,"DD_PCR","E. coli","ESBL",23,22,5,"CAZ","J01DD02",100,"30","CLSI 2007",NA,NA,"3rd Generation Cephalosporin","Critically important"
"10.1093/jac/dkm316","Jouini",2007,"TUN",36.81,10.18,"2006-01-01","2006-12-31","Cattle","Meat",NA,"DD_PCR","E. coli","ESBL",23,22,5,"CTX","J01DD01",100,"30","CLSI 2007",NA,NA,"3rd Generation Cephalosporin","Critically important"
"10.1093/jac/dkm316","Jouini",2007,"TUN",36.81,10.18,"2006-01-01","2006-12-31","Cattle","Meat",NA,"DD_PCR","E. coli","ESBL",23,22,5,"AMP","J01CA01",100,"10","CLSI 2007",NA,NA,"Aminopenicillins","Critically important"
"10.1093/jac/dkm316","Jouini",2007,"TUN",36.81,10.18,"2006-01-01","2006-12-31","Cattle","Meat",NA,"DD_PCR","E. coli","ESBL",23,22,5,"NAL","J01MB02",0,"30","CLSI 2007",NA,NA,"Quinolones","Critically important"
"10.1093/jac/dkm316","Jouini",2007,"TUN",36.81,10.18,"2006-01-01","2006-12-31","Cattle","Meat",NA,"DD_PCR","E. coli","ESBL",23,22,5,"CIP","J01MA02",0,"5","CLSI 2007",NA,NA,"Quinolones","Critically important"
"10.1093/jac/dkm316","Jouini",2007,"TUN",36.81,10.18,"2006-01-01","2006-12-31","Cattle","Meat",NA,"DD_PCR","E. coli","ESBL",23,22,5,"SMZ","J01EC01",60,"300","CLSI 2007",NA,NA,"Sulfonamides, Trimethoprim and Combinations","Highly important"
"10.1093/jac/dkm316","Jouini",2007,"TUN",36.81,10.18,"2006-01-01","2006-12-31","Cattle","Meat",NA,"DD_PCR","E. coli","ESBL",23,22,5,"SXT","J01EE01",0,"25","CLSI 2007",NA,NA,"Sulfonamides, Trimethoprim and Combinations","Highly important"
"10.1093/jac/dkm316","Jouini",2007,"TUN",36.81,10.18,"2006-01-01","2006-12-31","Cattle","Meat",NA,"DD_PCR","E. coli","ESBL",23,22,5,"TET","J01AA07",60,"30","CLSI 2007",NA,NA,"Tetracyclines","Highly important"
"10.1093/jac/dkm316","Jouini",2007,"TUN",36.81,10.18,"2006-01-01","2006-12-31","Chicken","LivingAnimal",NA,"DD_PCR","E. coli","ESBL",6,0,0,"GEN","J01GB03",0,"10","CLSI 2007",NA,NA,"Aminoglycosides","Critically important"
