"Year","Region_name","Region_code_iso3","Region_code_numeric3","Lat","Lon","Microorganism","Antibiotic","Resistance"
2012,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Acinetobacter spp.","Aminoglycosides",NA
2012,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Acinetobacter spp.","Carbapenems",NA
2012,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Acinetobacter spp.","Combined resistance (Carb + Fluo + Aminog)",NA
2012,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Acinetobacter spp.","Fluoroquinolones",NA
2012,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Enterococcus faecalis","High-level gentamicin",NA
2012,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Enterococcus faecium","Vancomycin",NA
2012,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Escherichia coli","Aminoglycosides",NA
2012,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Escherichia coli","Aminopenicillins",NA
2012,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Escherichia coli","Carbapenems",NA
2012,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Escherichia coli","Combined resistance (3GCeph + Fluo + Aminog)",NA
2012,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Escherichia coli","Fluoroquinolones",NA
2012,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Escherichia coli","Third-generation cephalosporins",NA
2012,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Klebsiella pneumoniae","Aminoglycosides",NA
2012,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Klebsiella pneumoniae","Carbapenems",NA
2012,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Klebsiella pneumoniae","Combined resistance (3GCeph + Fluo + Aminog)",NA
2012,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Klebsiella pneumoniae","Fluoroquinolones",NA
2012,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Klebsiella pneumoniae","Third-generation cephalosporins",NA
2012,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Pseudomonas aeruginosa","Aminoglycosides",NA
2012,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Pseudomonas aeruginosa","Carbapenems",NA
2012,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Pseudomonas aeruginosa","Ceftazidime",NA
2012,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Pseudomonas aeruginosa","Combined resistance (at least 3 among Pip-Tazo, Cefta, Carb, Fluo, Aminog)",NA
2012,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Pseudomonas aeruginosa","Fluoroquinolones",NA
2012,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Pseudomonas aeruginosa","Piperacillin-Tazobactam",NA
2012,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Staphylococcus aureus","MRSA",NA
2012,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Streptococcus pneumoniae","Combined penicillins (non-wild-type) and macrolides",NA
2012,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Streptococcus pneumoniae","Macrolides",NA
2012,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Streptococcus pneumoniae","Penicillins (non-wild-type)",NA
2013,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Acinetobacter spp.","Aminoglycosides",NA
2013,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Acinetobacter spp.","Carbapenems",NA
2013,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Acinetobacter spp.","Combined resistance (Carb + Fluo + Aminog)",NA
2013,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Acinetobacter spp.","Fluoroquinolones",NA
2013,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Enterococcus faecalis","High-level gentamicin",NA
2013,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Enterococcus faecium","Vancomycin",NA
2013,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Escherichia coli","Aminoglycosides",NA
2013,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Escherichia coli","Aminopenicillins",NA
2013,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Escherichia coli","Carbapenems",NA
2013,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Escherichia coli","Combined resistance (3GCeph + Fluo + Aminog)",NA
2013,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Escherichia coli","Fluoroquinolones",NA
2013,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Escherichia coli","Third-generation cephalosporins",NA
2013,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Klebsiella pneumoniae","Aminoglycosides",NA
2013,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Klebsiella pneumoniae","Carbapenems",NA
2013,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Klebsiella pneumoniae","Combined resistance (3GCeph + Fluo + Aminog)",NA
2013,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Klebsiella pneumoniae","Fluoroquinolones",NA
2013,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Klebsiella pneumoniae","Third-generation cephalosporins",NA
2013,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Pseudomonas aeruginosa","Aminoglycosides",NA
2013,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Pseudomonas aeruginosa","Carbapenems",NA
2013,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Pseudomonas aeruginosa","Ceftazidime",NA
2013,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Pseudomonas aeruginosa","Combined resistance (at least 3 among Pip-Tazo, Cefta, Carb, Fluo, Aminog)",NA
2013,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Pseudomonas aeruginosa","Fluoroquinolones",NA
2013,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Pseudomonas aeruginosa","Piperacillin-Tazobactam",NA
2013,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Staphylococcus aureus","MRSA",NA
2013,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Streptococcus pneumoniae","Combined penicillins (non-wild-type) and macrolides",NA
2013,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Streptococcus pneumoniae","Macrolides",NA
2013,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Streptococcus pneumoniae","Penicillins (non-wild-type)",NA
2014,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Acinetobacter spp.","Aminoglycosides",NA
2014,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Acinetobacter spp.","Carbapenems",NA
2014,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Acinetobacter spp.","Combined resistance (Carb + Fluo + Aminog)",NA
2014,"Bosnia and Herzegovina","BIH",70,43.8895425,15.0358947,"Acinetobacter spp.","Fluoroquinolones",NA
