"DOI","Author","PubDate","ISO3","YCoord","XCoord","StartDate","EndDate","Species","SampleType","SampleOrigin","Method","Pathogens","Strain","Nsamples","Prev","NIsolates","Compound","ATC.Code","Rescom","Concg","Guidelines","Breakpoint","Remark","Class","WHO_MedImp"
"10.1186/1471-2180-13-253","Kagambega",2013,"BFA",12.37,-1.52,"2010-03-09","2010-08-25","Cattle","KilledAnimal",NA,"DD","Salmonella",NA,304,52,159,"STR","J01GA01",13,"10","CLSI 2009",NA,NA,"Aminoglycosides","Critically important"
"10.1186/1471-2180-13-253","Kagambega",2013,"BFA",12.37,-1.52,"2010-03-09","2010-08-25","Cattle","KilledAnimal",NA,"DD","Salmonella",NA,304,52,159,"GEN","J01GB03",0,"10","CLSI 2009",NA,"Resistance rates not mentioned, but AB tested","Aminoglycosides","Critically important"
"10.1186/1471-2180-13-253","Kagambega",2013,"BFA",12.37,-1.52,"2010-03-09","2010-08-25","Cattle","KilledAnimal",NA,"DD","Salmonella",NA,304,52,159,"CHL","J01BA01",1,"30","CLSI 2009",NA,NA,"Amphenicols","Highly important"
"10.1186/1471-2180-13-253","Kagambega",2013,"BFA",12.37,-1.52,"2010-03-09","2010-08-25","Cattle","KilledAnimal",NA,"DD","Salmonella",NA,304,52,159,"IPM","J01DH51",0,"10","CLSI 2009",NA,"Resistance rates not mentioned, but AB tested","Carbapenems","Critically important"
"10.1186/1471-2180-13-253","Kagambega",2013,"BFA",12.37,-1.52,"2010-03-09","2010-08-25","Cattle","KilledAnimal",NA,"DD","Salmonella",NA,304,52,159,"CTX","J01DD01",0,"30","CLSI 2009",NA,NA,"3rd Generation Cephalosporin","Critically important"
"10.1186/1471-2180-13-253","Kagambega",2013,"BFA",12.37,-1.52,"2010-03-09","2010-08-25","Cattle","KilledAnimal",NA,"DD","Salmonella",NA,304,52,159,"AMP","J01CA01",1,"10","CLSI 2009",NA,"res% out of number of isolates, Salmonella (159).","Aminopenicillins","Critically important"
"10.1186/1471-2180-13-253","Kagambega",2013,"BFA",12.37,-1.52,"2010-03-09","2010-08-25","Cattle","KilledAnimal",NA,"DD","Salmonella",NA,304,52,159,"MEC","J01CA11",1,"10","CLSI 2009",NA,NA,"Amidinopenicillins","Highly important"
"10.1186/1471-2180-13-253","Kagambega",2013,"BFA",12.37,-1.52,"2010-03-09","2010-08-25","Cattle","KilledAnimal",NA,"DD","Salmonella",NA,304,52,159,"NAL","J01MB02",1,"30","CLSI 2009",NA,NA,"Quinolones","Critically important"
"10.1186/1471-2180-13-253","Kagambega",2013,"BFA",12.37,-1.52,"2010-03-09","2010-08-25","Cattle","KilledAnimal",NA,"DD","Salmonella",NA,304,52,159,"CIP","J01MA02",0,"5","CLSI 2009",NA,NA,"Quinolones","Critically important"
"10.1186/1471-2180-13-253","Kagambega",2013,"BFA",12.37,-1.52,"2010-03-09","2010-08-25","Cattle","KilledAnimal",NA,"DD","Salmonella",NA,304,52,159,"SSS","J01E",0,"300","CLSI 2009",NA,NA,"Sulfonamides, Trimethoprim and Combinations","Highly important"
"10.1186/1471-2180-13-253","Kagambega",2013,"BFA",12.37,-1.52,"2010-03-09","2010-08-25","Cattle","KilledAnimal",NA,"DD","Salmonella",NA,304,52,159,"TMP","J01EA01",1,"5","CLSI 2009",NA,NA,"Sulfonamides, Trimethoprim and Combinations","Highly important"
