"DOI","Author","PubDate","ISO3","YCoord","XCoord","StartDate","EndDate","Species","SampleType","SampleOrigin","Method","Pathogens","Strain","Nsamples","Prev","NIsolates","Compound","ATC.Code","Rescom","Concg","Guidelines","Breakpoint","Remark","Class","WHO_MedImp"
"﻿10.1080/03601234.2017.1318637","Pavlickova",2017,"CZE",49.06,16.66,"2008-01-01","2014-12-31","Chicken",NA,"Meat","DD","E. coli",NA,NA,NA,70,"AMP","J01CA01",20.6,"10 ug","EUCAST 2014",NA,"Number of samples not explicitly stated; manually measured from graph in paper","Aminopenicillins","Critically important"
"﻿10.1080/03601234.2017.1318637","Pavlickova",2017,"CZE",49.06,16.66,"2008-01-01","2014-12-31","Chicken",NA,"Meat","DD","E. coli",NA,NA,NA,70,"FEP","J01DE01",3.9,"30 ug","EUCAST 2014",NA,"Number of samples not explicitly stated; manually measured from graph in paper","2nd Generation Cephalosporin","Highly important"
"﻿10.1080/03601234.2017.1318637","Pavlickova",2017,"CZE",49.06,16.66,"2008-01-01","2014-12-31","Chicken",NA,"Meat","DD","E. coli",NA,NA,NA,70,"CTX","J01DD01",1,"5 ug","EUCAST 2014",NA,"Number of samples not explicitly stated; manually measured from graph in paper","3rd Generation Cephalosporin","Critically important"
"﻿10.1080/03601234.2017.1318637","Pavlickova",2017,"CZE",49.06,16.66,"2008-01-01","2014-12-31","Chicken",NA,"Meat","DD","E. coli",NA,NA,NA,70,"CIP","J01MA02",5.3,"5 ug","EUCAST 2014",NA,"Number of samples not explicitly stated; manually measured from graph in paper","Quinolones","Critically important"
"﻿10.1080/03601234.2017.1318637","Pavlickova",2017,"CZE",49.06,16.66,"2008-01-01","2014-12-31","Chicken",NA,"Meat","DD","E. coli",NA,NA,NA,70,"GEN","J01GB03",10.6,"10 ug","EUCAST 2014",NA,"Number of samples not explicitly stated; manually measured from graph in paper","Aminoglycosides","Critically important"
"﻿10.1080/03601234.2017.1318637","Pavlickova",2017,"CZE",49.06,16.66,"2008-01-01","2014-12-31","Chicken",NA,"Meat","DD","E. coli",NA,NA,NA,70,"CHL","J01BA01",6.9,"30 ug","EUCAST 2014",NA,"Number of samples not explicitly stated; manually measured from graph in paper","Amphenicols","Highly important"
"﻿10.1080/03601234.2017.1318637","Pavlickova",2017,"CZE",49.06,16.66,"2008-01-01","2014-12-31","Chicken",NA,"Meat","DD","E. coli",NA,NA,NA,70,"IPM","J01DH51",0,"10 ug","EUCAST 2014",NA,"Number of samples not explicitly stated; manually measured from graph in paper","Carbapenems","Critically important"
"﻿10.1080/03601234.2017.1318637","Pavlickova",2017,"CZE",49.06,16.66,"2008-01-01","2014-12-31","Chicken",NA,"Meat","DD","E. coli",NA,NA,NA,70,"SXT","J01EE01",5.6,"25 ug","EUCAST 2014",NA,"Number of samples not explicitly stated; manually measured from graph in paper","Sulfonamides, Trimethoprim and Combinations","Highly important"
"﻿10.3389/fmicb.2016.02147","﻿Röderova",2017,"CZE",49.44,17.03,"2013-05-15","2014-12-15","Chicken",NA,"KilledAnimal","BD","E. coli",NA,120,87.5,105,"AMP","J01CA01",96.1,NA,"EUCAST 2015",NA,NA,"Aminopenicillins","Critically important"
"﻿10.3389/fmicb.2016.02147","﻿Röderova",2017,"CZE",49.44,17.03,"2013-05-15","2014-12-15","Chicken",NA,"KilledAnimal","BD","E. coli",NA,120,87.5,105,"GEN","J01GB03",3.9,NA,"EUCAST 2015",NA,NA,"Aminoglycosides","Critically important"
