"Year","Region_name","Region_code_iso3","Region_code_numeric3","Lat","Lon","Sex","Microorganism","Isolated","Percent"
2012,"Belarus","BLR",112,53.6072823,22.6977661,"Female","Acinetobacter spp.",150,33
2012,"Belarus","BLR",112,53.6072823,22.6977661,"Male","Acinetobacter spp.",150,38
2012,"Belarus","BLR",112,53.6072823,22.6977661,"Female","Escherichia coli",36,44
2012,"Belarus","BLR",112,53.6072823,22.6977661,"Male","Escherichia coli",36,11
2012,"Belarus","BLR",112,53.6072823,22.6977661,"Female","Enterococcus faecalis",53,19
2012,"Belarus","BLR",112,53.6072823,22.6977661,"Male","Enterococcus faecalis",53,53
2012,"Belarus","BLR",112,53.6072823,22.6977661,"Female","Enterococcus faecium",41,29
2012,"Belarus","BLR",112,53.6072823,22.6977661,"Male","Enterococcus faecium",41,24
2012,"Belarus","BLR",112,53.6072823,22.6977661,"Female","Klebsiella pneumoniae",80,29
2012,"Belarus","BLR",112,53.6072823,22.6977661,"Male","Klebsiella pneumoniae",80,36
2012,"Belarus","BLR",112,53.6072823,22.6977661,"Female","Pseudomonas aeruginosa",20,15
2012,"Belarus","BLR",112,53.6072823,22.6977661,"Male","Pseudomonas aeruginosa",20,40
2012,"Belarus","BLR",112,53.6072823,22.6977661,"Female","Staphylococcus aureus",43,35
2012,"Belarus","BLR",112,53.6072823,22.6977661,"Male","Staphylococcus aureus",43,40
2012,"Belarus","BLR",112,53.6072823,22.6977661,"Female","Streptococcus pneumoniae",1,NA
2012,"Belarus","BLR",112,53.6072823,22.6977661,"Male","Streptococcus pneumoniae",1,NA
2013,"Belarus","BLR",112,53.6072823,22.6977661,"Female","Acinetobacter spp.",322,17
2013,"Belarus","BLR",112,53.6072823,22.6977661,"Male","Acinetobacter spp.",322,39
2013,"Belarus","BLR",112,53.6072823,22.6977661,"Female","Escherichia coli",62,45
2013,"Belarus","BLR",112,53.6072823,22.6977661,"Male","Escherichia coli",62,29
2013,"Belarus","BLR",112,53.6072823,22.6977661,"Female","Enterococcus faecalis",119,13
2013,"Belarus","BLR",112,53.6072823,22.6977661,"Male","Enterococcus faecalis",119,59
2013,"Belarus","BLR",112,53.6072823,22.6977661,"Female","Enterococcus faecium",65,14
2013,"Belarus","BLR",112,53.6072823,22.6977661,"Male","Enterococcus faecium",65,37
2013,"Belarus","BLR",112,53.6072823,22.6977661,"Female","Klebsiella pneumoniae",183,15
2013,"Belarus","BLR",112,53.6072823,22.6977661,"Male","Klebsiella pneumoniae",183,35
2013,"Belarus","BLR",112,53.6072823,22.6977661,"Female","Pseudomonas aeruginosa",90,6
2013,"Belarus","BLR",112,53.6072823,22.6977661,"Male","Pseudomonas aeruginosa",90,44
2013,"Belarus","BLR",112,53.6072823,22.6977661,"Female","Staphylococcus aureus",258,29
2013,"Belarus","BLR",112,53.6072823,22.6977661,"Male","Staphylococcus aureus",258,46
2013,"Belarus","BLR",112,53.6072823,22.6977661,"Female","Streptococcus pneumoniae",22,32
2013,"Belarus","BLR",112,53.6072823,22.6977661,"Male","Streptococcus pneumoniae",22,36
2014,"Belarus","BLR",112,53.6072823,22.6977661,"Female","Acinetobacter spp.",348,21
2014,"Belarus","BLR",112,53.6072823,22.6977661,"Male","Acinetobacter spp.",348,38
2014,"Belarus","BLR",112,53.6072823,22.6977661,"Female","Escherichia coli",61,33
2014,"Belarus","BLR",112,53.6072823,22.6977661,"Male","Escherichia coli",61,36
2014,"Belarus","BLR",112,53.6072823,22.6977661,"Female","Enterococcus faecalis",160,20
2014,"Belarus","BLR",112,53.6072823,22.6977661,"Male","Enterococcus faecalis",160,54
2014,"Belarus","BLR",112,53.6072823,22.6977661,"Female","Enterococcus faecium",82,28
2014,"Belarus","BLR",112,53.6072823,22.6977661,"Male","Enterococcus faecium",82,39
2014,"Belarus","BLR",112,53.6072823,22.6977661,"Female","Klebsiella pneumoniae",237,18
2014,"Belarus","BLR",112,53.6072823,22.6977661,"Male","Klebsiella pneumoniae",237,33
2014,"Belarus","BLR",112,53.6072823,22.6977661,"Female","Pseudomonas aeruginosa",79,15
2014,"Belarus","BLR",112,53.6072823,22.6977661,"Male","Pseudomonas aeruginosa",79,49
2014,"Belarus","BLR",112,53.6072823,22.6977661,"Female","Staphylococcus aureus",399,29
2014,"Belarus","BLR",112,53.6072823,22.6977661,"Male","Staphylococcus aureus",399,52
2014,"Belarus","BLR",112,53.6072823,22.6977661,"Female","Streptococcus pneumoniae",13,NA
2014,"Belarus","BLR",112,53.6072823,22.6977661,"Male","Streptococcus pneumoniae",13,NA
2015,"Belarus","BLR",112,53.6072823,22.6977661,"Female","Acinetobacter spp.",311,21
2015,"Belarus","BLR",112,53.6072823,22.6977661,"Male","Acinetobacter spp.",311,26
2015,"Belarus","BLR",112,53.6072823,22.6977661,"Female","Escherichia coli",95,25
2015,"Belarus","BLR",112,53.6072823,22.6977661,"Male","Escherichia coli",95,24
2015,"Belarus","BLR",112,53.6072823,22.6977661,"Female","Enterococcus faecalis",97,11
2015,"Belarus","BLR",112,53.6072823,22.6977661,"Male","Enterococcus faecalis",97,22
2015,"Belarus","BLR",112,53.6072823,22.6977661,"Female","Enterococcus faecium",105,18
2015,"Belarus","BLR",112,53.6072823,22.6977661,"Male","Enterococcus faecium",105,26
2015,"Belarus","BLR",112,53.6072823,22.6977661,"Female","Klebsiella pneumoniae",297,16
2015,"Belarus","BLR",112,53.6072823,22.6977661,"Male","Klebsiella pneumoniae",297,28
2015,"Belarus","BLR",112,53.6072823,22.6977661,"Female","Pseudomonas aeruginosa",89,13
2015,"Belarus","BLR",112,53.6072823,22.6977661,"Male","Pseudomonas aeruginosa",89,27
2015,"Belarus","BLR",112,53.6072823,22.6977661,"Female","Staphylococcus aureus",329,24
2015,"Belarus","BLR",112,53.6072823,22.6977661,"Male","Staphylococcus aureus",329,27
2015,"Belarus","BLR",112,53.6072823,22.6977661,"Female","Streptococcus pneumoniae",25,24
2015,"Belarus","BLR",112,53.6072823,22.6977661,"Male","Streptococcus pneumoniae",25,40
2016,"Belarus","BLR",112,53.6072823,22.6977661,"Female","Acinetobacter spp.",336,29
