"Year","Region_name","Region_code_iso3","Region_code_numeric3","Lat","Lon","Microorganism","Antibiotic","Resistance"
2012,"Kazakhstan","KAZ",398,46.065254,45.8664523,"Acinetobacter spp.","Aminoglycosides",NA
2012,"Kazakhstan","KAZ",398,46.065254,45.8664523,"Acinetobacter spp.","Carbapenems",NA
2012,"Kazakhstan","KAZ",398,46.065254,45.8664523,"Acinetobacter spp.","Combined resistance (Carb + Fluo + Aminog)",NA
2012,"Kazakhstan","KAZ",398,46.065254,45.8664523,"Acinetobacter spp.","Fluoroquinolones",NA
2012,"Kazakhstan","KAZ",398,46.065254,45.8664523,"Enterococcus faecalis","High-level gentamicin",NA
2012,"Kazakhstan","KAZ",398,46.065254,45.8664523,"Enterococcus faecium","Vancomycin",NA
2012,"Kazakhstan","KAZ",398,46.065254,45.8664523,"Escherichia coli","Aminoglycosides",NA
2012,"Kazakhstan","KAZ",398,46.065254,45.8664523,"Escherichia coli","Aminopenicillins",NA
2012,"Kazakhstan","KAZ",398,46.065254,45.8664523,"Escherichia coli","Carbapenems",NA
2012,"Kazakhstan","KAZ",398,46.065254,45.8664523,"Escherichia coli","Combined resistance (3GCeph + Fluo + Aminog)",NA
2012,"Kazakhstan","KAZ",398,46.065254,45.8664523,"Escherichia coli","Fluoroquinolones",NA
2012,"Kazakhstan","KAZ",398,46.065254,45.8664523,"Escherichia coli","Third-generation cephalosporins",NA
2012,"Kazakhstan","KAZ",398,46.065254,45.8664523,"Klebsiella pneumoniae","Aminoglycosides",NA
2012,"Kazakhstan","KAZ",398,46.065254,45.8664523,"Klebsiella pneumoniae","Carbapenems",NA
2012,"Kazakhstan","KAZ",398,46.065254,45.8664523,"Klebsiella pneumoniae","Combined resistance (3GCeph + Fluo + Aminog)",NA
2012,"Kazakhstan","KAZ",398,46.065254,45.8664523,"Klebsiella pneumoniae","Fluoroquinolones",NA
2012,"Kazakhstan","KAZ",398,46.065254,45.8664523,"Klebsiella pneumoniae","Third-generation cephalosporins",NA
2012,"Kazakhstan","KAZ",398,46.065254,45.8664523,"Pseudomonas aeruginosa","Aminoglycosides",NA
2012,"Kazakhstan","KAZ",398,46.065254,45.8664523,"Pseudomonas aeruginosa","Carbapenems",NA
2012,"Kazakhstan","KAZ",398,46.065254,45.8664523,"Pseudomonas aeruginosa","Ceftazidime",NA
2012,"Kazakhstan","KAZ",398,46.065254,45.8664523,"Pseudomonas aeruginosa","Combined resistance (at least 3 among Pip-Tazo, Cefta, Carb, Fluo, Aminog)",NA
2012,"Kazakhstan","KAZ",398,46.065254,45.8664523,"Pseudomonas aeruginosa","Fluoroquinolones",NA
2012,"Kazakhstan","KAZ",398,46.065254,45.8664523,"Pseudomonas aeruginosa","Piperacillin-Tazobactam",NA
