"Year","Region_name","Region_code_iso3","Region_code_numeric3","Lat","Lon","Sex","Microorganism","Isolated","Percent"
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Female","Acinetobacter spp.",49,98
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Male","Acinetobacter spp.",49,2
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Female","Escherichia coli",23,65
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Male","Escherichia coli",23,35
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Female","Enterococcus faecalis",12,NA
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Male","Enterococcus faecalis",12,NA
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Female","Enterococcus faecium",4,NA
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Male","Enterococcus faecium",4,NA
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Female","Klebsiella pneumoniae",34,97
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Male","Klebsiella pneumoniae",34,3
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Female","Pseudomonas aeruginosa",14,NA
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Male","Pseudomonas aeruginosa",14,NA
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Female","Staphylococcus aureus",35,66
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Male","Staphylococcus aureus",35,34
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Female","Streptococcus pneumoniae",6,NA
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Male","Streptococcus pneumoniae",6,NA
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Female","Acinetobacter spp.",31,3
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Male","Acinetobacter spp.",31,0
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Female","Escherichia coli",29,34
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Male","Escherichia coli",29,31
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Female","Enterococcus faecalis",6,NA
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Male","Enterococcus faecalis",6,NA
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Female","Enterococcus faecium",0,NA
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Male","Enterococcus faecium",0,NA
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Female","Klebsiella pneumoniae",18,NA
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Male","Klebsiella pneumoniae",18,NA
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Female","Pseudomonas aeruginosa",11,NA
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Male","Pseudomonas aeruginosa",11,NA
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Female","Staphylococcus aureus",31,74
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Male","Staphylococcus aureus",31,26
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Female","Streptococcus pneumoniae",1,NA
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Male","Streptococcus pneumoniae",1,NA
2016,"Kosovo","KOS",NA,42.5571195,19.5827363,"Female","Acinetobacter spp.",40,80
2016,"Kosovo","KOS",NA,42.5571195,19.5827363,"Male","Acinetobacter spp.",40,20
2016,"Kosovo","KOS",NA,42.5571195,19.5827363,"Female","Escherichia coli",18,NA
2016,"Kosovo","KOS",NA,42.5571195,19.5827363,"Male","Escherichia coli",18,NA
2016,"Kosovo","KOS",NA,42.5571195,19.5827363,"Female","Enterococcus faecalis",13,NA
2016,"Kosovo","KOS",NA,42.5571195,19.5827363,"Male","Enterococcus faecalis",13,NA
2016,"Kosovo","KOS",NA,42.5571195,19.5827363,"Female","Enterococcus faecium",13,NA
2016,"Kosovo","KOS",NA,42.5571195,19.5827363,"Male","Enterococcus faecium",13,NA
2016,"Kosovo","KOS",NA,42.5571195,19.5827363,"Female","Klebsiella pneumoniae",42,79
2016,"Kosovo","KOS",NA,42.5571195,19.5827363,"Male","Klebsiella pneumoniae",42,21
2016,"Kosovo","KOS",NA,42.5571195,19.5827363,"Female","Pseudomonas aeruginosa",8,NA
2016,"Kosovo","KOS",NA,42.5571195,19.5827363,"Male","Pseudomonas aeruginosa",8,NA
2016,"Kosovo","KOS",NA,42.5571195,19.5827363,"Female","Staphylococcus aureus",12,NA
2016,"Kosovo","KOS",NA,42.5571195,19.5827363,"Male","Staphylococcus aureus",12,NA
2016,"Kosovo","KOS",NA,42.5571195,19.5827363,"Female","Streptococcus pneumoniae",7,NA
2016,"Kosovo","KOS",NA,42.5571195,19.5827363,"Male","Streptococcus pneumoniae",7,NA
2017,"Kosovo","KOS",NA,42.5571195,19.5827363,"Female","Acinetobacter spp.",70,40
2017,"Kosovo","KOS",NA,42.5571195,19.5827363,"Male","Acinetobacter spp.",70,60
2017,"Kosovo","KOS",NA,42.5571195,19.5827363,"Female","Escherichia coli",19,NA
2017,"Kosovo","KOS",NA,42.5571195,19.5827363,"Male","Escherichia coli",19,NA
2017,"Kosovo","KOS",NA,42.5571195,19.5827363,"Female","Enterococcus faecalis",11,NA
2017,"Kosovo","KOS",NA,42.5571195,19.5827363,"Male","Enterococcus faecalis",11,NA
2017,"Kosovo","KOS",NA,42.5571195,19.5827363,"Female","Enterococcus faecium",8,NA
2017,"Kosovo","KOS",NA,42.5571195,19.5827363,"Male","Enterococcus faecium",8,NA
2017,"Kosovo","KOS",NA,42.5571195,19.5827363,"Female","Klebsiella pneumoniae",38,42
2017,"Kosovo","KOS",NA,42.5571195,19.5827363,"Male","Klebsiella pneumoniae",38,58
2017,"Kosovo","KOS",NA,42.5571195,19.5827363,"Female","Pseudomonas aeruginosa",19,NA
2017,"Kosovo","KOS",NA,42.5571195,19.5827363,"Male","Pseudomonas aeruginosa",19,NA
2017,"Kosovo","KOS",NA,42.5571195,19.5827363,"Female","Staphylococcus aureus",19,NA
2017,"Kosovo","KOS",NA,42.5571195,19.5827363,"Male","Staphylococcus aureus",19,NA
2017,"Kosovo","KOS",NA,42.5571195,19.5827363,"Female","Streptococcus pneumoniae",4,NA
