"Year","Region_name","Region_code_iso3","Region_code_numeric3","Lat","Lon","Microorganism","Antibiotic","Resistance"
2012,"Kosovo","KOS",NA,42.5571195,19.5827363,"Acinetobacter spp.","Aminoglycosides",NA
2012,"Kosovo","KOS",NA,42.5571195,19.5827363,"Acinetobacter spp.","Carbapenems",NA
2012,"Kosovo","KOS",NA,42.5571195,19.5827363,"Acinetobacter spp.","Combined resistance (Carb + Fluo + Aminog)",NA
2012,"Kosovo","KOS",NA,42.5571195,19.5827363,"Acinetobacter spp.","Fluoroquinolones",NA
2012,"Kosovo","KOS",NA,42.5571195,19.5827363,"Enterococcus faecalis","High-level gentamicin",NA
2012,"Kosovo","KOS",NA,42.5571195,19.5827363,"Enterococcus faecium","Vancomycin",NA
2012,"Kosovo","KOS",NA,42.5571195,19.5827363,"Escherichia coli","Aminoglycosides",NA
2012,"Kosovo","KOS",NA,42.5571195,19.5827363,"Escherichia coli","Aminopenicillins",NA
2012,"Kosovo","KOS",NA,42.5571195,19.5827363,"Escherichia coli","Carbapenems",NA
2012,"Kosovo","KOS",NA,42.5571195,19.5827363,"Escherichia coli","Combined resistance (3GCeph + Fluo + Aminog)",NA
2012,"Kosovo","KOS",NA,42.5571195,19.5827363,"Escherichia coli","Fluoroquinolones",NA
2012,"Kosovo","KOS",NA,42.5571195,19.5827363,"Escherichia coli","Third-generation cephalosporins",NA
2012,"Kosovo","KOS",NA,42.5571195,19.5827363,"Klebsiella pneumoniae","Aminoglycosides",NA
2012,"Kosovo","KOS",NA,42.5571195,19.5827363,"Klebsiella pneumoniae","Carbapenems",NA
2012,"Kosovo","KOS",NA,42.5571195,19.5827363,"Klebsiella pneumoniae","Combined resistance (3GCeph + Fluo + Aminog)",NA
2012,"Kosovo","KOS",NA,42.5571195,19.5827363,"Klebsiella pneumoniae","Fluoroquinolones",NA
2012,"Kosovo","KOS",NA,42.5571195,19.5827363,"Klebsiella pneumoniae","Third-generation cephalosporins",NA
2012,"Kosovo","KOS",NA,42.5571195,19.5827363,"Pseudomonas aeruginosa","Aminoglycosides",NA
2012,"Kosovo","KOS",NA,42.5571195,19.5827363,"Pseudomonas aeruginosa","Carbapenems",NA
2012,"Kosovo","KOS",NA,42.5571195,19.5827363,"Pseudomonas aeruginosa","Ceftazidime",NA
2012,"Kosovo","KOS",NA,42.5571195,19.5827363,"Pseudomonas aeruginosa","Combined resistance (at least 3 among Pip-Tazo, Cefta, Carb, Fluo, Aminog)",NA
2012,"Kosovo","KOS",NA,42.5571195,19.5827363,"Pseudomonas aeruginosa","Fluoroquinolones",NA
2012,"Kosovo","KOS",NA,42.5571195,19.5827363,"Pseudomonas aeruginosa","Piperacillin-Tazobactam",NA
2012,"Kosovo","KOS",NA,42.5571195,19.5827363,"Staphylococcus aureus","MRSA",NA
2012,"Kosovo","KOS",NA,42.5571195,19.5827363,"Streptococcus pneumoniae","Combined penicillins (non-wild-type) and macrolides",NA
2012,"Kosovo","KOS",NA,42.5571195,19.5827363,"Streptococcus pneumoniae","Macrolides",NA
2012,"Kosovo","KOS",NA,42.5571195,19.5827363,"Streptococcus pneumoniae","Penicillins (non-wild-type)",NA
2013,"Kosovo","KOS",NA,42.5571195,19.5827363,"Acinetobacter spp.","Aminoglycosides",NA
2013,"Kosovo","KOS",NA,42.5571195,19.5827363,"Acinetobacter spp.","Carbapenems",NA
2013,"Kosovo","KOS",NA,42.5571195,19.5827363,"Acinetobacter spp.","Combined resistance (Carb + Fluo + Aminog)",NA
2013,"Kosovo","KOS",NA,42.5571195,19.5827363,"Acinetobacter spp.","Fluoroquinolones",NA
2013,"Kosovo","KOS",NA,42.5571195,19.5827363,"Enterococcus faecalis","High-level gentamicin",NA
2013,"Kosovo","KOS",NA,42.5571195,19.5827363,"Enterococcus faecium","Vancomycin",NA
2013,"Kosovo","KOS",NA,42.5571195,19.5827363,"Escherichia coli","Aminoglycosides",NA
2013,"Kosovo","KOS",NA,42.5571195,19.5827363,"Escherichia coli","Aminopenicillins",NA
2013,"Kosovo","KOS",NA,42.5571195,19.5827363,"Escherichia coli","Carbapenems",NA
2013,"Kosovo","KOS",NA,42.5571195,19.5827363,"Escherichia coli","Combined resistance (3GCeph + Fluo + Aminog)",NA
2013,"Kosovo","KOS",NA,42.5571195,19.5827363,"Escherichia coli","Fluoroquinolones",NA
2013,"Kosovo","KOS",NA,42.5571195,19.5827363,"Escherichia coli","Third-generation cephalosporins",NA
2013,"Kosovo","KOS",NA,42.5571195,19.5827363,"Klebsiella pneumoniae","Aminoglycosides",NA
2013,"Kosovo","KOS",NA,42.5571195,19.5827363,"Klebsiella pneumoniae","Carbapenems",NA
2013,"Kosovo","KOS",NA,42.5571195,19.5827363,"Klebsiella pneumoniae","Combined resistance (3GCeph + Fluo + Aminog)",NA
2013,"Kosovo","KOS",NA,42.5571195,19.5827363,"Klebsiella pneumoniae","Fluoroquinolones",NA
2013,"Kosovo","KOS",NA,42.5571195,19.5827363,"Klebsiella pneumoniae","Third-generation cephalosporins",NA
2013,"Kosovo","KOS",NA,42.5571195,19.5827363,"Pseudomonas aeruginosa","Aminoglycosides",NA
2013,"Kosovo","KOS",NA,42.5571195,19.5827363,"Pseudomonas aeruginosa","Carbapenems",NA
2013,"Kosovo","KOS",NA,42.5571195,19.5827363,"Pseudomonas aeruginosa","Ceftazidime",NA
2013,"Kosovo","KOS",NA,42.5571195,19.5827363,"Pseudomonas aeruginosa","Combined resistance (at least 3 among Pip-Tazo, Cefta, Carb, Fluo, Aminog)",NA
2013,"Kosovo","KOS",NA,42.5571195,19.5827363,"Pseudomonas aeruginosa","Fluoroquinolones",NA
2013,"Kosovo","KOS",NA,42.5571195,19.5827363,"Pseudomonas aeruginosa","Piperacillin-Tazobactam",NA
2013,"Kosovo","KOS",NA,42.5571195,19.5827363,"Staphylococcus aureus","MRSA",NA
2013,"Kosovo","KOS",NA,42.5571195,19.5827363,"Streptococcus pneumoniae","Combined penicillins (non-wild-type) and macrolides",NA
2013,"Kosovo","KOS",NA,42.5571195,19.5827363,"Streptococcus pneumoniae","Macrolides",NA
2013,"Kosovo","KOS",NA,42.5571195,19.5827363,"Streptococcus pneumoniae","Penicillins (non-wild-type)",NA
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Acinetobacter spp.","Aminoglycosides","95.92"
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Acinetobacter spp.","Carbapenems","89.8"
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Acinetobacter spp.","Combined resistance (Carb + Fluo + Aminog)","81.63"
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Acinetobacter spp.","Fluoroquinolones","87.76"
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Enterococcus faecalis","High-level gentamicin",NA
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Enterococcus faecium","Vancomycin",NA
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Escherichia coli","Aminoglycosides","34.78"
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Escherichia coli","Aminopenicillins","52.17"
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Escherichia coli","Carbapenems","0"
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Escherichia coli","Combined resistance (3GCeph + Fluo + Aminog)","4.35"
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Escherichia coli","Fluoroquinolones","4.35"
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Escherichia coli","Third-generation cephalosporins","47.83"
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Klebsiella pneumoniae","Aminoglycosides","94.12"
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Klebsiella pneumoniae","Carbapenems","0"
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Klebsiella pneumoniae","Combined resistance (3GCeph + Fluo + Aminog)","5.88"
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Klebsiella pneumoniae","Fluoroquinolones","5.88"
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Klebsiella pneumoniae","Third-generation cephalosporins","91.18"
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Pseudomonas aeruginosa","Aminoglycosides",NA
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Pseudomonas aeruginosa","Carbapenems",NA
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Pseudomonas aeruginosa","Ceftazidime",NA
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Pseudomonas aeruginosa","Combined resistance (at least 3 among Pip-Tazo, Cefta, Carb, Fluo, Aminog)",NA
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Pseudomonas aeruginosa","Fluoroquinolones",NA
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Pseudomonas aeruginosa","Piperacillin-Tazobactam",NA
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Staphylococcus aureus","MRSA","37.14"
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Streptococcus pneumoniae","Combined penicillins (non-wild-type) and macrolides",NA
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Streptococcus pneumoniae","Macrolides",NA
2014,"Kosovo","KOS",NA,42.5571195,19.5827363,"Streptococcus pneumoniae","Penicillins (non-wild-type)",NA
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Acinetobacter spp.","Aminoglycosides","100"
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Acinetobacter spp.","Carbapenems","87.1"
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Acinetobacter spp.","Combined resistance (Carb + Fluo + Aminog)","83.87"
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Acinetobacter spp.","Fluoroquinolones","83.87"
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Enterococcus faecalis","High-level gentamicin",NA
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Enterococcus faecium","Vancomycin",NA
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Escherichia coli","Aminoglycosides","48.28"
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Escherichia coli","Aminopenicillins","68.97"
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Escherichia coli","Carbapenems","0"
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Escherichia coli","Combined resistance (3GCeph + Fluo + Aminog)","24.14"
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Escherichia coli","Fluoroquinolones","24.14"
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Escherichia coli","Third-generation cephalosporins","44.83"
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Klebsiella pneumoniae","Aminoglycosides",NA
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Klebsiella pneumoniae","Carbapenems",NA
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Klebsiella pneumoniae","Combined resistance (3GCeph + Fluo + Aminog)",NA
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Klebsiella pneumoniae","Fluoroquinolones",NA
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Klebsiella pneumoniae","Third-generation cephalosporins",NA
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Pseudomonas aeruginosa","Aminoglycosides",NA
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Pseudomonas aeruginosa","Carbapenems",NA
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Pseudomonas aeruginosa","Ceftazidime",NA
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Pseudomonas aeruginosa","Combined resistance (at least 3 among Pip-Tazo, Cefta, Carb, Fluo, Aminog)",NA
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Pseudomonas aeruginosa","Fluoroquinolones",NA
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Pseudomonas aeruginosa","Piperacillin-Tazobactam",NA
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Staphylococcus aureus","MRSA","38.71"
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Streptococcus pneumoniae","Combined penicillins (non-wild-type) and macrolides",NA
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Streptococcus pneumoniae","Macrolides",NA
2015,"Kosovo","KOS",NA,42.5571195,19.5827363,"Streptococcus pneumoniae","Penicillins (non-wild-type)",NA
