"DOI","Author","PubDate","ISO3","YCoord","XCoord","StartDate","EndDate","Species","SampleType","SampleOrigin","Method","Pathogens","Strain","Nsamples","Prev","NIsolates","Compound","ATC.Code","Rescom","Concg","Guidelines","Breakpoint","Remark","Class","WHO_MedImp"
"10.1111/jam.12738","Katakweba",2014,"TZA",-5.16,36.29,"2010-11-15","2011-10-15","Cattle","LivingAnimal",NA,"DD","E. coli",NA,35,89,31,"GEN","J01GB03",3,"10","CLSI 2008 Animals",NA,NA,"Aminoglycosides","Critically important"
"10.1111/jam.12738","Katakweba",2014,"TZA",-5.16,36.29,"2010-11-15","2011-10-15","Cattle","LivingAnimal",NA,"DD","E. coli",NA,35,89,31,"CTX","J01DD01",29,"30","CLSI 2008 Animals",NA,NA,"3rd Generation Cephalosporin","Critically important"
"10.1111/jam.12738","Katakweba",2014,"TZA",-5.16,36.29,"2010-11-15","2011-10-15","Cattle","LivingAnimal",NA,"DD","E. coli",NA,35,89,31,"AMC","J01CR02",9,"30","CLSI 2008 Animals",NA,NA,"Aminopenicillins with Beta-Lactamase Inhibitors","Critically important"
"10.1111/jam.12738","Katakweba",2014,"TZA",-5.16,36.29,"2010-11-15","2011-10-15","Cattle","LivingAnimal",NA,"DD","E. coli",NA,35,89,31,"ENR","QJ01MA90",26,"10","CLSI 2008 Animals",NA,NA,"Quinolones","Critically important"
"10.1111/jam.12738","Katakweba",2014,"TZA",-5.16,36.29,"2010-11-15","2011-10-15","Cattle","LivingAnimal",NA,"DD","E. coli",NA,35,89,31,"TET","J01AA07",65,"30","CLSI 2008 Animals",NA,NA,"Tetracyclines","Highly important"
"10.1111/jam.12738","Katakweba",2014,"TZA",-5.16,36.29,"2010-11-15","2011-10-15","Cattle","LivingAnimal",NA,"DD","E. coli",NA,35,89,31,"AMP","J01CA01",39,"10","CLSI 2008 Animals",NA,NA,"Aminopenicillins","Critically important"
"10.1111/jam.12738","Katakweba",2014,"TZA",-5.16,36.29,"2010-11-15","2011-10-15","Cattle","LivingAnimal",NA,"DD","E. coli",NA,35,89,31,"SXT","J01EE01",42,"25","CLSI 2008 Animals",NA,"Values only for buffalo as AST not available for cattle","Sulfonamides, Trimethoprim and Combinations","Highly important"
"10.3855/jidc.6790","Katakweba",2015,"TZA",-6.83,37.67,"2011-12-15","2012-03-15","Pig","LivingAnimal",NA,"DD","S. aureus",NA,100,4,4,"GEN","J01GB03",25,"10","CLSI 2013 Animals",NA,NA,"Aminoglycosides","Critically important"
"10.3855/jidc.6790","Katakweba",2015,"TZA",-6.83,37.67,"2011-12-15","2012-03-15","Pig","LivingAnimal",NA,"DD","S. aureus",NA,100,4,4,"CHL","J01BA01",25,"30","CLSI 2013 Animals",NA,NA,"Amphenicols","Highly important"
"10.3855/jidc.6790","Katakweba",2015,"TZA",-6.83,37.67,"2011-12-15","2012-03-15","Pig","LivingAnimal",NA,"DD","S. aureus",NA,100,4,4,"AMC","J01CR02",0,"30","CLSI 2013 Animals",NA,NA,"Aminopenicillins with Beta-Lactamase Inhibitors","Critically important"
"10.3855/jidc.6790","Katakweba",2015,"TZA",-6.83,37.67,"2011-12-15","2012-03-15","Pig","LivingAnimal",NA,"DD","S. aureus",NA,100,4,4,"AMP","J01CA01",100,"10","CLSI 2013 Animals",NA,NA,"Aminopenicillins","Critically important"
"10.3855/jidc.6790","Katakweba",2015,"TZA",-6.83,37.67,"2011-12-15","2012-03-15","Pig","LivingAnimal",NA,"DD","S. aureus",NA,100,4,4,"OXA","J01CF04",0,"1","CLSI 2013 Animals",NA,NA,"Penicillins (Anti-Staphylococcal)","Highly important"
"10.3855/jidc.6790","Katakweba",2015,"TZA",-6.83,37.67,"2011-12-15","2012-03-15","Pig","LivingAnimal",NA,"DD","S. aureus",NA,100,4,4,"TET","J01AA07",50,"30","CLSI 2013 Animals",NA,NA,"Tetracyclines","Highly important"
"10.3855/jidc.6790","Katakweba",2015,"TZA",-6.83,37.67,"2011-12-15","2012-03-15","Pig","LivingAnimal",NA,"DD","S. aureus",NA,100,4,4,"RIF","J04AB02",25,"5","CLSI 2013 Animals",NA,NA,"Ansamycins","Critically important"
"10.3855/jidc.6790","Katakweba",2015,"TZA",-6.83,37.67,"2011-12-15","2012-03-15","Pig","LivingAnimal",NA,"DD","S. aureus",NA,100,4,4,"SXT","J01EE01",0,"25","CLSI 2013 Animals",NA,NA,"Sulfonamides, Trimethoprim and Combinations","Highly important"
"10.1371/journal.pone.0168160","Madoshi",2016,"TZA",-6.82,37.56,NA,NA,"Cattle","LivingAnimal",NA,"DD_WGS","E. coli",NA,137,100,137,"GEN","J01GB03",33,NA,"EUCAST 2015",NA,NA,"Aminoglycosides","Critically important"
"10.1371/journal.pone.0168160","Madoshi",2016,"TZA",-6.82,37.56,NA,NA,"Cattle","LivingAnimal",NA,"DD_WGS","E. coli",NA,137,100,137,"CHL","J01BA01",4,NA,"EUCAST 2015",NA,NA,"Amphenicols","Highly important"
"10.1371/journal.pone.0168160","Madoshi",2016,"TZA",-6.82,37.56,NA,NA,"Cattle","LivingAnimal",NA,"DD_WGS","E. coli",NA,137,100,137,"CTX","J01DD01",4,NA,"EUCAST 2015",NA,NA,"3rd Generation Cephalosporin","Critically important"
"10.1371/journal.pone.0168160","Madoshi",2016,"TZA",-6.82,37.56,NA,NA,"Cattle","LivingAnimal",NA,"DD_WGS","E. coli",NA,137,100,137,"FOX","J01DC01",0,NA,"EUCAST 2015",NA,NA,"Cephamycin","Highly important"
"10.1371/journal.pone.0168160","Madoshi",2016,"TZA",-6.82,37.56,NA,NA,"Cattle","LivingAnimal",NA,"DD_WGS","E. coli",NA,137,100,137,"AMP","J01CA01",21,NA,"EUCAST 2015",NA,NA,"Aminopenicillins","Critically important"
"10.1371/journal.pone.0168160","Madoshi",2016,"TZA",-6.82,37.56,NA,NA,"Cattle","LivingAnimal",NA,"DD_WGS","E. coli",NA,137,100,137,"AMC","J01CR02",5,NA,"EUCAST 2015",NA,NA,"Aminopenicillins with Beta-Lactamase Inhibitors","Critically important"
"10.1371/journal.pone.0168160","Madoshi",2016,"TZA",-6.82,37.56,NA,NA,"Cattle","LivingAnimal",NA,"DD_WGS","E. coli",NA,137,100,137,"CST","J01XB01",21,NA,"EUCAST 2015",NA,NA,"Polymyxins","Critically important"
"10.1371/journal.pone.0168160","Madoshi",2016,"TZA",-6.82,37.56,NA,NA,"Cattle","LivingAnimal",NA,"DD_WGS","E. coli",NA,137,100,137,"CIP","J01MA02",1,NA,"EUCAST 2015",NA,NA,"Quinolones","Critically important"
"10.1371/journal.pone.0168160","Madoshi",2016,"TZA",-6.82,37.56,NA,NA,"Cattle","LivingAnimal",NA,"DD_WGS","E. coli",NA,137,100,137,"SXT","J01EE01",9,NA,"EUCAST 2015",NA,NA,"Sulfonamides, Trimethoprim and Combinations","Highly important"
"10.1371/journal.pone.0168160","Madoshi",2016,"TZA",-6.82,37.56,NA,NA,"Cattle","LivingAnimal",NA,"DD_WGS","E. coli",NA,137,100,137,"TET","J01AA07",33,NA,"EUCAST 2015",NA,NA,"Tetracyclines","Highly important"
"10.5897/AJMR2016.8143","Murutu",2016,"TZA",-3.37,36.68,"2015-05-15","2015-07-15","Cattle","Meat",NA,"AD","E. coli",NA,125,85,1272,"GEN","J01GB03",1,"32","CLSI 2014",">=32",NA,"Aminoglycosides","Critically important"
"10.5897/AJMR2016.8143","Murutu",2016,"TZA",-3.37,36.68,"2015-05-15","2015-07-15","Cattle","Meat",NA,"AD","E. coli",NA,125,85,1272,"STR","J01GA01",1,"16","CLSI 2014",">=16",NA,"Aminoglycosides","Critically important"
"10.5897/AJMR2016.8143","Murutu",2016,"TZA",-3.37,36.68,"2015-05-15","2015-07-15","Cattle","Meat",NA,"AD","E. coli",NA,125,85,1272,"CHL","J01BA01",1,"32","CLSI 2014",">=32",NA,"Amphenicols","Highly important"
"10.5897/AJMR2016.8143","Murutu",2016,"TZA",-3.37,36.68,"2015-05-15","2015-07-15","Cattle","Meat",NA,"AD","E. coli",NA,125,85,1272,"CAZ","J01DD02",1,"8","CLSI 2014",">=8",NA,"3rd Generation Cephalosporin","Critically important"
"10.5897/AJMR2016.8143","Murutu",2016,"TZA",-3.37,36.68,"2015-05-15","2015-07-15","Cattle","Meat",NA,"AD","E. coli",NA,125,85,1272,"CTX","J01DD01",4,"8","CLSI 2014",">=8",NA,"3rd Generation Cephalosporin","Critically important"
"10.5897/AJMR2016.8143","Murutu",2016,"TZA",-3.37,36.68,"2015-05-15","2015-07-15","Cattle","Meat",NA,"AD","E. coli",NA,125,85,1272,"AMP","J01CA01",52,"32","CLSI 2014",">=32","Non Standard Medium Used for AST - MacConkey","Aminopenicillins","Critically important"
"10.5897/AJMR2016.8143","Murutu",2016,"TZA",-3.37,36.68,"2015-05-15","2015-07-15","Cattle","Meat",NA,"AD","E. coli",NA,125,85,1272,"AMX","J01CA04",1,"32","CLSI 2014",">=32",NA,"Aminopenicillins","Critically important"
"10.5897/AJMR2016.8143","Murutu",2016,"TZA",-3.37,36.68,"2015-05-15","2015-07-15","Cattle","Meat",NA,"AD","E. coli",NA,125,85,1272,"CIP","J01MA02",1,"4","CLSI 2014",">=4",NA,"Quinolones","Critically important"
"10.5897/AJMR2016.8143","Murutu",2016,"TZA",-3.37,36.68,"2015-05-15","2015-07-15","Cattle","Meat",NA,"AD","E. coli",NA,125,85,1272,"SMZ","J01EC01",1,"512","CLSI 2014",">=512",NA,"Sulfonamides, Trimethoprim and Combinations","Highly important"
"10.5897/AJMR2016.8143","Murutu",2016,"TZA",-3.37,36.68,"2015-05-15","2015-07-15","Cattle","Meat",NA,"AD","E. coli",NA,125,85,1272,"TMP","J01EA01",1,"8","CLSI 2014",">=8",NA,"Sulfonamides, Trimethoprim and Combinations","Highly important"
"10.5897/AJMR2016.8143","Murutu",2016,"TZA",-3.37,36.68,"2015-05-15","2015-07-15","Cattle","Meat",NA,"AD","E. coli",NA,125,85,1272,"TET","J01AA07",16,"16","CLSI 2014",">=16",NA,"Tetracyclines","Highly important"
