"Year","Region_name","Region_code_iso3","Region_code_numeric3","Lat","Lon","Department","Microorganism","Isolated","Percent"
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Emergency department","Acinetobacter spp.",0,NA
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Haematology or oncology","Acinetobacter spp.",0,NA
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Infectious disease ward","Acinetobacter spp.",0,NA
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Intensive care unit","Acinetobacter spp.",0,NA
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Internal medicine","Acinetobacter spp.",0,NA
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Obstetrics or gynaecology","Acinetobacter spp.",0,NA
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Other","Acinetobacter spp.",0,NA
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Paediatrics or neonatal","Acinetobacter spp.",0,NA
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Paediatrics or neonatal intensive care unit","Acinetobacter spp.",0,NA
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Surgery","Acinetobacter spp.",0,NA
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Emergency department","Escherichia coli",2696,9
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Haematology or oncology","Escherichia coli",2696,15
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Infectious disease ward","Escherichia coli",2696,5
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Intensive care unit","Escherichia coli",2696,17
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Internal medicine","Escherichia coli",2696,29
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Obstetrics or gynaecology","Escherichia coli",2696,1
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Other","Escherichia coli",2696,0
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Paediatrics or neonatal","Escherichia coli",2696,5
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Paediatrics or neonatal intensive care unit","Escherichia coli",2696,1
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Surgery","Escherichia coli",2696,15
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Emergency department","Enterococcus faecalis",791,3
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Haematology or oncology","Enterococcus faecalis",791,4
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Infectious disease ward","Enterococcus faecalis",791,2
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Intensive care unit","Enterococcus faecalis",791,49
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Internal medicine","Enterococcus faecalis",791,22
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Obstetrics or gynaecology","Enterococcus faecalis",791,0
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Other","Enterococcus faecalis",791,0
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Paediatrics or neonatal","Enterococcus faecalis",791,3
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Paediatrics or neonatal intensive care unit","Enterococcus faecalis",791,3
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Surgery","Enterococcus faecalis",791,10
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Emergency department","Enterococcus faecium",1078,3
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Haematology or oncology","Enterococcus faecium",1078,7
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Infectious disease ward","Enterococcus faecium",1078,1
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Intensive care unit","Enterococcus faecium",1078,42
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Internal medicine","Enterococcus faecium",1078,23
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Obstetrics or gynaecology","Enterococcus faecium",1078,0
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Other","Enterococcus faecium",1078,0
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Paediatrics or neonatal","Enterococcus faecium",1078,10
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Paediatrics or neonatal intensive care unit","Enterococcus faecium",1078,3
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Surgery","Enterococcus faecium",1078,9
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Emergency department","Klebsiella pneumoniae",1433,3
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Haematology or oncology","Klebsiella pneumoniae",1433,11
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Infectious disease ward","Klebsiella pneumoniae",1433,1
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Intensive care unit","Klebsiella pneumoniae",1433,33
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Internal medicine","Klebsiella pneumoniae",1433,18
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Obstetrics or gynaecology","Klebsiella pneumoniae",1433,0
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Other","Klebsiella pneumoniae",1433,0
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Paediatrics or neonatal","Klebsiella pneumoniae",1433,13
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Paediatrics or neonatal intensive care unit","Klebsiella pneumoniae",1433,6
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Surgery","Klebsiella pneumoniae",1433,12
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Emergency department","Pseudomonas aeruginosa",1132,4
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Haematology or oncology","Pseudomonas aeruginosa",1132,9
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Infectious disease ward","Pseudomonas aeruginosa",1132,2
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Intensive care unit","Pseudomonas aeruginosa",1132,44
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Internal medicine","Pseudomonas aeruginosa",1132,17
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Obstetrics or gynaecology","Pseudomonas aeruginosa",1132,0
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Other","Pseudomonas aeruginosa",1132,0
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Paediatrics or neonatal","Pseudomonas aeruginosa",1132,7
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Paediatrics or neonatal intensive care unit","Pseudomonas aeruginosa",1132,3
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Surgery","Pseudomonas aeruginosa",1132,12
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Emergency department","Staphylococcus aureus",2064,5
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Haematology or oncology","Staphylococcus aureus",2064,7
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Infectious disease ward","Staphylococcus aureus",2064,4
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Intensive care unit","Staphylococcus aureus",2064,24
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Internal medicine","Staphylococcus aureus",2064,37
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Obstetrics or gynaecology","Staphylococcus aureus",2064,1
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Other","Staphylococcus aureus",2064,0
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Paediatrics or neonatal","Staphylococcus aureus",2064,8
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Paediatrics or neonatal intensive care unit","Staphylococcus aureus",2064,3
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Surgery","Staphylococcus aureus",2064,9
2012,"Türkiye","TUR",792,38.6226863,24.5239512,"Emergency department","Streptococcus pneumoniae",116,29
