"DOI","Author","PubDate","ISO3","YCoord","XCoord","StartDate","EndDate","Species","SampleType","SampleOrigin","Method","Pathogens","Strain","Nsamples","Prev","NIsolates","Compound","ATC.Code","Rescom","Concg","Guidelines","Breakpoint","Remark","Class","WHO_MedImp"
"﻿10.1093/jac/48.3.455","Moore",2001,"IRL",54.72,-6.85,"1997-01-01","2000-12-31","Chicken",NA,"Meat","DD","Campylobacter",NA,729,99.3,724,"ERY","J01FA01",3.5,"5 ug",NA,NA,NA,"Macrolides","Critically important"
"﻿10.1093/jac/48.3.455","Moore",2001,"IRL",54.72,-6.85,"1997-01-01","2000-12-31","Chicken",NA,"Meat","DD","Campylobacter",NA,729,99.3,724,"CIP","J01MA02",9.1,"1 ug",NA,NA,NA,"Quinolones","Critically important"
"﻿10.1093/jac/48.3.455","Moore",2001,"IRL",54.72,-6.85,"1997-01-01","2000-12-31","Chicken",NA,"Meat","DD","Campylobacter",NA,729,99.3,724,"TET","J01AA07",21.8,"10 ug",NA,NA,NA,"Tetracyclines","Highly important"
"﻿10.1093/jac/48.3.455","Moore",2001,"IRL",54.72,-6.85,"1997-01-01","2000-12-31","Chicken",NA,"Meat","DD","Campylobacter",NA,729,99.3,724,"GEN","J01GB03",0,"10 ug",NA,NA,NA,"Aminoglycosides","Critically important"
"﻿10.1017/S0950268806006200","McGill",2006,"IRL",53.75,-7.09,"2001-03-15","2002-10-15","Chicken",NA,"Meat","DD","Campylobacter","jejuni",348,66.4,231,"AMP","J01CA01",24,NA,"NCCLS 2002",NA,"Used midpoint of 3 cities","Aminopenicillins","Critically important"
"﻿10.1017/S0950268806006200","McGill",2006,"IRL",53.75,-7.09,"2001-03-15","2002-10-15","Chicken",NA,"Meat","DD","Campylobacter","jejuni",348,66.4,231,"CIP","J01MA02",18,NA,"NCCLS 2002",NA,"Used midpoint of 3 cities","Quinolones","Critically important"
"﻿10.1017/S0950268806006200","McGill",2006,"IRL",53.75,-7.09,"2001-03-15","2002-10-15","Chicken",NA,"Meat","DD","Campylobacter","jejuni",348,66.4,231,"ERY","J01FA01",5.2,NA,"NCCLS 2002",NA,"Used midpoint of 3 cities","Macrolides","Critically important"
"﻿10.1017/S0950268806006200","McGill",2006,"IRL",53.75,-7.09,"2001-03-15","2002-10-15","Chicken",NA,"Meat","DD","Campylobacter","jejuni",348,66.4,231,"NAL","J01MB02",18,NA,"NCCLS 2002",NA,"Used midpoint of 3 cities","Quinolones","Critically important"
"﻿10.1017/S0950268806006200","McGill",2006,"IRL",53.75,-7.09,"2001-03-15","2002-10-15","Chicken",NA,"Meat","DD","Campylobacter","jejuni",348,66.4,231,"STR","J01GA01",7.3,NA,"NCCLS 2002",NA,"Used midpoint of 3 cities","Aminoglycosides","Critically important"
"﻿10.1017/S0950268806006200","McGill",2006,"IRL",53.75,-7.09,"2001-03-15","2002-10-15","Chicken",NA,"Meat","DD","Campylobacter","jejuni",348,66.4,231,"TET","J01AA07",12,NA,"NCCLS 2002",NA,"Used midpoint of 3 cities","Tetracyclines","Highly important"
"﻿10.1017/S0950268806006200","McGill",2006,"IRL",53.75,-7.09,"2001-03-15","2002-10-15","Chicken",NA,"Meat","DD","Campylobacter","coli",348,33.6,117,"AMP","J01CA01",28,NA,"NCCLS 2002",NA,"Used midpoint of 3 cities","Aminopenicillins","Critically important"
"﻿10.1017/S0950268806006200","McGill",2006,"IRL",53.75,-7.09,"2001-03-15","2002-10-15","Chicken",NA,"Meat","DD","Campylobacter","coli",348,33.6,117,"CIP","J01MA02",8.5,NA,"NCCLS 2002",NA,"Used midpoint of 3 cities","Quinolones","Critically important"
"﻿10.1017/S0950268806006200","McGill",2006,"IRL",53.75,-7.09,"2001-03-15","2002-10-15","Chicken",NA,"Meat","DD","Campylobacter","coli",348,33.6,117,"ERY","J01FA01",5.9,NA,"NCCLS 2002",NA,"Used midpoint of 3 cities","Macrolides","Critically important"
"﻿10.1017/S0950268806006200","McGill",2006,"IRL",53.75,-7.09,"2001-03-15","2002-10-15","Chicken",NA,"Meat","DD","Campylobacter","coli",348,33.6,117,"NAL","J01MB02",7.7,NA,"NCCLS 2002",NA,"Used midpoint of 3 cities","Quinolones","Critically important"
"﻿10.1017/S0950268806006200","McGill",2006,"IRL",53.75,-7.09,"2001-03-15","2002-10-15","Chicken",NA,"Meat","DD","Campylobacter","coli",348,33.6,117,"STR","J01GA01",10.3,NA,"NCCLS 2002",NA,"Used midpoint of 3 cities","Aminoglycosides","Critically important"
