"Year","Region_name","Region_code_iso3","Region_code_numeric3","Lat","Lon","Microorganism","Antibiotic","Resistance"
2012,"North Macedonia","MKD",807,41.0939915,19.5953742,"Acinetobacter spp.","Aminoglycosides",NA
2012,"North Macedonia","MKD",807,41.0939915,19.5953742,"Acinetobacter spp.","Carbapenems",NA
2012,"North Macedonia","MKD",807,41.0939915,19.5953742,"Acinetobacter spp.","Combined resistance (Carb + Fluo + Aminog)",NA
2012,"North Macedonia","MKD",807,41.0939915,19.5953742,"Acinetobacter spp.","Fluoroquinolones",NA
2012,"North Macedonia","MKD",807,41.0939915,19.5953742,"Enterococcus faecalis","High-level gentamicin",NA
2012,"North Macedonia","MKD",807,41.0939915,19.5953742,"Enterococcus faecium","Vancomycin",NA
2012,"North Macedonia","MKD",807,41.0939915,19.5953742,"Escherichia coli","Aminoglycosides",NA
2012,"North Macedonia","MKD",807,41.0939915,19.5953742,"Escherichia coli","Aminopenicillins",NA
2012,"North Macedonia","MKD",807,41.0939915,19.5953742,"Escherichia coli","Carbapenems",NA
2012,"North Macedonia","MKD",807,41.0939915,19.5953742,"Escherichia coli","Combined resistance (3GCeph + Fluo + Aminog)",NA
2012,"North Macedonia","MKD",807,41.0939915,19.5953742,"Escherichia coli","Fluoroquinolones",NA
2012,"North Macedonia","MKD",807,41.0939915,19.5953742,"Escherichia coli","Third-generation cephalosporins",NA
2012,"North Macedonia","MKD",807,41.0939915,19.5953742,"Klebsiella pneumoniae","Aminoglycosides",NA
2012,"North Macedonia","MKD",807,41.0939915,19.5953742,"Klebsiella pneumoniae","Carbapenems",NA
2012,"North Macedonia","MKD",807,41.0939915,19.5953742,"Klebsiella pneumoniae","Combined resistance (3GCeph + Fluo + Aminog)",NA
2012,"North Macedonia","MKD",807,41.0939915,19.5953742,"Klebsiella pneumoniae","Fluoroquinolones",NA
2012,"North Macedonia","MKD",807,41.0939915,19.5953742,"Klebsiella pneumoniae","Third-generation cephalosporins",NA
2012,"North Macedonia","MKD",807,41.0939915,19.5953742,"Pseudomonas aeruginosa","Aminoglycosides",NA
2012,"North Macedonia","MKD",807,41.0939915,19.5953742,"Pseudomonas aeruginosa","Carbapenems",NA
2012,"North Macedonia","MKD",807,41.0939915,19.5953742,"Pseudomonas aeruginosa","Ceftazidime",NA
2012,"North Macedonia","MKD",807,41.0939915,19.5953742,"Pseudomonas aeruginosa","Combined resistance (at least 3 among Pip-Tazo, Cefta, Carb, Fluo, Aminog)",NA
2012,"North Macedonia","MKD",807,41.0939915,19.5953742,"Pseudomonas aeruginosa","Fluoroquinolones",NA
2012,"North Macedonia","MKD",807,41.0939915,19.5953742,"Pseudomonas aeruginosa","Piperacillin-Tazobactam",NA
2012,"North Macedonia","MKD",807,41.0939915,19.5953742,"Staphylococcus aureus","MRSA",NA
2012,"North Macedonia","MKD",807,41.0939915,19.5953742,"Streptococcus pneumoniae","Combined penicillins (non-wild-type) and macrolides",NA
2012,"North Macedonia","MKD",807,41.0939915,19.5953742,"Streptococcus pneumoniae","Macrolides",NA
2012,"North Macedonia","MKD",807,41.0939915,19.5953742,"Streptococcus pneumoniae","Penicillins (non-wild-type)",NA
2013,"North Macedonia","MKD",807,41.0939915,19.5953742,"Acinetobacter spp.","Aminoglycosides",NA
