"DOI","Author","PubDate","ISO3","YCoord","XCoord","StartDate","EndDate","Species","SampleType","SampleOrigin","Method","Pathogens","Strain","Nsamples","Prev","NIsolates","Compound","ATC.Code","Rescom","Concg","Guidelines","Breakpoint","Remark","Class","WHO_MedImp"
"10.15192/PSCP.ASR.2014.3.119-24","Nahla",2014,"IRQ",35.55,45.43,"2012-01-01","2012-07-01","Chicken","Meat",NA,"DD","E. coli",NA,109,NA,145,"PEN","J01CE01",89,NA,"CLSI 2008","<=11","number of samples, %prevalence not given. Ceftizoxime not listed in ATC","Penicillins (Narrow Spectrum)","Highly important"
"10.15192/PSCP.ASR.2014.3.119-24","Nahla",2014,"IRQ",35.55,45.43,"2012-01-01","2012-07-01","Chicken","Meat",NA,"DD","E. coli",NA,109,NA,145,"AMP","J01CA01",100,"10","CLSI 2008","<=11",NA,"Aminopenicillins","Critically important"
"10.15192/PSCP.ASR.2014.3.119-24","Nahla",2014,"IRQ",35.55,45.43,"2012-01-01","2012-07-01","Chicken","Meat",NA,"DD","E. coli",NA,109,NA,145,"AMX","J01CA04",98,"30","CLSI 2008","<=14",NA,"Aminopenicillins","Critically important"
"10.15192/PSCP.ASR.2014.3.119-24","Nahla",2014,"IRQ",35.55,45.43,"2012-01-01","2012-07-01","Chicken","Meat",NA,"DD","E. coli",NA,109,NA,145,"CFL","J01DB03",48,"30","CLSI 2008","<=14",NA,"1st Generation Cephalosporin","Highly important"
"10.15192/PSCP.ASR.2014.3.119-24","Nahla",2014,"IRQ",35.55,45.43,"2012-01-01","2012-07-01","Chicken","Meat",NA,"DD","E. coli",NA,109,NA,145,"CAZ","J01DD02",87,"30","CLSI 2008","<=14",NA,"3rd Generation Cephalosporin","Critically important"
"10.15192/PSCP.ASR.2014.3.119-24","Nahla",2014,"IRQ",35.55,45.43,"2012-01-01","2012-07-01","Chicken","Product",NA,"DD","E. coli",NA,109,NA,145,"CZM","J01DD07",76,"30","CLSI 2008","<=14",NA,"3rd Generation Cephalosporin","Critically important"
"10.15192/PSCP.ASR.2014.3.119-24","Nahla",2014,"IRQ",35.55,45.43,"2012-01-01","2012-07-01","Chicken","Meat",NA,"DD","E. coli",NA,109,NA,145,"CTX","J01DD01",92,"30","CLSI 2008","<=14",NA,"3rd Generation Cephalosporin","Critically important"
"10.15192/PSCP.ASR.2014.3.119-24","Nahla",2014,"IRQ",35.55,45.43,"2012-01-01","2012-07-01","Chicken","Meat",NA,"DD","E. coli",NA,109,NA,145,"CFM","J01DD08",96,"30","CLSI 2008","<=15",NA,"3rd Generation Cephalosporin","Critically important"
"10.15192/PSCP.ASR.2014.3.119-24","Nahla",2014,"IRQ",35.55,45.43,"2012-01-01","2012-07-01","Chicken","Meat",NA,"DD","E. coli",NA,109,NA,145,"CFZ","J01DB04",56,"30","CLSI 2008","<=14",NA,"1st Generation Cephalosporin","Highly important"
"10.15192/PSCP.ASR.2014.3.119-24","Nahla",2014,"IRQ",35.55,45.43,"2012-01-01","2012-07-01","Chicken","Meat",NA,"DD","E. coli",NA,109,NA,145,"FOX","J01DC01",75,"30","CLSI 2008","<=14",NA,"Cephamycin","Highly important"
"10.15192/PSCP.ASR.2014.3.119-24","Nahla",2014,"IRQ",35.55,45.43,"2012-01-01","2012-07-01","Chicken","Meat",NA,"DD","E. coli",NA,109,NA,145,"AMC","J01CR02",34,"30","CLSI 2008","<=13",NA,"Aminopenicillins with Beta-Lactamase Inhibitors","Critically important"
"10.20546/ijcmas.2016.505.004","Al-Rubaye",2016,"IRQ",33.57,44.73,NA,NA,"Cattle","Product",NA,"DD","S. aureus","aureus",142,94.11,48,"NIT","J01XE01",15,"300","CLSI",NA,"Start and end date and  breakpoints not specicfed. HiAntibiotic Zone Scale (himedia) was used for measuring zone of inhibiotin.","Nitrofurans","Important"
"10.20546/ijcmas.2016.505.004","Al-Rubaye",2016,"IRQ",33.57,44.73,NA,NA,"Cattle","Product",NA,"DD","S. aureus","aureus",142,94.11,48,"AMC","J01CR02",19,"30","CLSI",NA,"Abu Ghraib cow fields, Al-Rashedia cow field (not found), field of College of Veterinary Medicine–University of Baghdad, field of College of Agriculture University of Baghdad, Radwanyya fields","Aminopenicillins with Beta-Lactamase Inhibitors","Critically important"
"10.20546/ijcmas.2016.505.004","Al-Rubaye",2016,"IRQ",33.57,44.73,NA,NA,"Cattle","Product",NA,"DD","S. aureus","aureus",142,94.11,48,"VAN","J01XA01",13,"30","CLSI",NA,"Abu Ghraib cow fields, Al-Rashedia cow field (not found), field of College of Veterinary Medicine–University of Baghdad, field of College of Agriculture University of Baghdad, Radwanyya fields","Glycopeptides","Critically important"
"10.20546/ijcmas.2016.505.004","Al-Rubaye",2016,"IRQ",33.57,44.73,NA,NA,"Cattle","Product",NA,"DD","S. aureus","aureus",142,94.11,48,"PMB","J01XB02",21,"300","CLSI",NA,"Abu Ghraib cow fields, Al-Rashedia cow field (not found), field of College of Veterinary Medicine–University of Baghdad, field of College of Agriculture University of Baghdad, Radwanyya fields","Polymyxins","Critically important"
"10.20546/ijcmas.2016.505.004","Al-Rubaye",2016,"IRQ",33.57,44.73,NA,NA,"Cattle","Product",NA,"DD","S. aureus","aureus",142,94.11,48,"CHL","J01BA01",11,"30","CLSI",NA,"Abu Ghraib cow fields, Al-Rashedia cow field (not found), field of College of Veterinary Medicine–University of Baghdad, field of College of Agriculture University of Baghdad, Radwanyya fields","Amphenicols","Highly important"
"10.20546/ijcmas.2016.505.004","Al-Rubaye",2016,"IRQ",33.57,44.73,NA,NA,"Cattle","Product",NA,"DD","S. aureus","aureus",142,94.11,48,"CLO","J01CF02",38,"1","CLSI",NA,"Abu Ghraib cow fields, Al-Rashedia cow field (not found), field of College of Veterinary Medicine–University of Baghdad, field of College of Agriculture University of Baghdad, Radwanyya fields","Penicillins (Anti-Staphylococcal)","Highly important"
"10.20546/ijcmas.2016.505.004","Al-Rubaye",2016,"IRQ",33.57,44.73,NA,NA,"Cattle","Product",NA,"DD","S. aureus","aureus",142,94.11,48,"AZM","J01FA10",11,"15","CLSI",NA,"Abu Ghraib cow fields, Al-Rashedia cow field (not found), field of College of Veterinary Medicine–University of Baghdad, field of College of Agriculture University of Baghdad, Radwanyya fields","Macrolides","Critically important"
"10.20546/ijcmas.2016.505.004","Al-Rubaye",2016,"IRQ",33.57,44.73,NA,NA,"Cattle","Product",NA,"DD","S. aureus","aureus",142,94.11,48,"PIP","J01CA12",42,"100","CLSI",NA,"Abu Ghraib cow fields, Al-Rashedia cow field (not found), field of College of Veterinary Medicine–University of Baghdad, field of College of Agriculture University of Baghdad, Radwanyya fields","Aminopenicillins","Critically important"
"10.20546/ijcmas.2016.505.004","Al-Rubaye",2016,"IRQ",33.57,44.73,NA,NA,"Cattle","Product",NA,"DD","S. aureus","aureus",142,94.11,48,"GEN","J01GB03",13,"20","CLSI",NA,"Abu Ghraib cow fields, Al-Rashedia cow field (not found), field of College of Veterinary Medicine–University of Baghdad, field of College of Agriculture University of Baghdad, Radwanyya fields","Aminoglycosides","Critically important"
"10.20546/ijcmas.2016.505.004","Al-Rubaye",2016,"IRQ",33.57,44.73,NA,NA,"Cattle","Product",NA,"DD","S. aureus","aureus",142,94.11,48,"SXT","J01EE01",13,"25","CLSI",NA,"Abu Ghraib cow fields, Al-Rashedia cow field (not found), field of College of Veterinary Medicine–University of Baghdad, field of College of Agriculture University of Baghdad, Radwanyya fields","Sulfonamides, Trimethoprim and Combinations","Highly important"
"10.20546/ijcmas.2016.505.004","Al-Rubaye",2016,"IRQ",33.57,44.73,NA,NA,"Cattle","Product",NA,"DD","S. aureus","aureus",142,94.11,48,"CIP","J01MA02",11,"10","CLSI",NA,"Abu Ghraib cow fields, Al-Rashedia cow field (not found), field of College of Veterinary Medicine–University of Baghdad, field of College of Agriculture University of Baghdad, Radwanyya fields","Quinolones","Critically important"
"10.20546/ijcmas.2016.505.004","Al-Rubaye",2016,"IRQ",33.57,44.73,NA,NA,"Cattle","Product",NA,"DD","S. aureus","aureus",142,94.11,48,"KAN","J01GB04",13,"30","CLSI",NA,"Abu Ghraib cow fields, Al-Rashedia cow field (not found), field of College of Veterinary Medicine–University of Baghdad, field of College of Agriculture University of Baghdad, Radwanyya fields","Aminoglycosides","Critically important"
"1.15/ijarbs-2016-3-8-10","Noori",2016,"IRQ",33.30176734,44.37169581,"2015-10-01","2016-02-01","Chicken","KilledAnimal",NA,"DD","Salmonella","infantis",100,39,21,"PIP","J01CA12",100,NA,"CLSI 2000",NA,"Concentration and breakpoints not specified","Aminopenicillins","Critically important"
"1.15/ijarbs-2016-3-8-10","Noori",2016,"IRQ",33.30176734,44.37169581,"2015-10-01","2016-02-01","Chicken","KilledAnimal",NA,"DD","Salmonella","infantis",100,39,21,"CTX","J01DD01",100,NA,"CLSI 2000",NA,NA,"3rd Generation Cephalosporin","Critically important"
"1.15/ijarbs-2016-3-8-10","Noori",2016,"IRQ",33.30176734,44.37169581,"2015-10-01","2016-02-01","Chicken","KilledAnimal",NA,"DD","Salmonella","infantis",100,39,21,"CIP","J01MA02",0,NA,"CLSI 2000",NA,NA,"Quinolones","Critically important"
"1.15/ijarbs-2016-3-8-10","Noori",2016,"IRQ",33.30176734,44.37169581,"2015-10-01","2016-02-01","Chicken","KilledAnimal",NA,"DD","Salmonella","infantis",100,39,21,"AMK","J01GB06",0,NA,"CLSI 2000",NA,NA,"Aminoglycosides","Critically important"
"1.15/ijarbs-2016-3-8-10","Noori",2016,"IRQ",33.30176734,44.37169581,"2015-10-01","2016-02-01","Chicken","KilledAnimal",NA,"DD","Salmonella","infantis",100,39,21,"GEN","J01GB03",0,NA,"CLSI 2000",NA,NA,"Aminoglycosides","Critically important"
"10.1016/j.kijoms.2017.08.002","Aziz",2017,"IRQ",31.87,47.13,"2015-02-01","2015-03-01","Sheep","LivingAnimal",NA,"DD","E. coli",NA,79,41.94,13,"AMP","J01CA01",100,"10","CLSI 2016",NA,"Breakpoints not specified","Aminopenicillins","Critically important"
"10.1016/j.kijoms.2017.08.002","Aziz",2017,"IRQ",31.87,47.13,"2015-02-01","2015-03-01","Sheep","LivingAnimal",NA,"DD","E. coli",NA,79,41.94,13,"CRO","J01DD04",0,"30","CLSI 2016",NA,"assume Samawa as midpoint; radius estimated from google map","3rd Generation Cephalosporin","Critically important"
"10.1016/j.kijoms.2017.08.002","Aziz",2017,"IRQ",31.87,47.13,"2015-02-01","2015-03-01","Sheep","LivingAnimal",NA,"DD","E. coli",NA,79,41.94,13,"GEN","J01GB03",8,"30","CLSI 2016",NA,"assume Samawa as midpoint; radius estimated from google map","Aminoglycosides","Critically important"
