"DOI","Author","PubDate","ISO3","YCoord","XCoord","StartDate","EndDate","Species","SampleType","SampleOrigin","Method","Pathogens","Strain","Nsamples","Prev","NIsolates","Compound","ATC.Code","Rescom","Concg","Guidelines","Breakpoint","Remark","Class","WHO_MedImp"
"10.3855/jidc.1512","Dione",2011,"GMB",13.53,-14.91,NA,NA,"Chicken","Meat",NA,"DD_PCR","Salmonella",NA,70,NA,15,"TOB","J01GB01",0,"10","SFM",NA,"Cited paper for breakpoints refers to guidelines of 2008","Aminoglycosides","Critically important"
"10.3855/jidc.1512","Dione",2011,"GMB",13.53,-14.91,NA,NA,"Chicken","Meat",NA,"DD_PCR","Salmonella",NA,70,NA,15,"AMK","J01GB06",0,"30","SFM",NA,NA,"Aminoglycosides","Critically important"
"10.3855/jidc.1512","Dione",2011,"GMB",13.53,-14.91,NA,NA,"Chicken","Meat",NA,"DD_PCR","Salmonella",NA,70,NA,15,"STR","J01GA01",20,"10","SFM",NA,NA,"Aminoglycosides","Critically important"
"10.3855/jidc.1512","Dione",2011,"GMB",13.53,-14.91,NA,NA,"Chicken","Meat",NA,"DD_PCR","Salmonella",NA,70,NA,15,"GEN","J01GB03",0,"10","SFM",NA,NA,"Aminoglycosides","Critically important"
"10.3855/jidc.1512","Dione",2011,"GMB",13.53,-14.91,NA,NA,"Chicken","Meat",NA,"DD_PCR","Salmonella",NA,70,NA,15,"SPT","J01XX04",0,"100","SFM",NA,NA,"Aminocyclitols","Important"
"10.3855/jidc.1512","Dione",2011,"GMB",13.53,-14.91,NA,NA,"Chicken","Meat",NA,"DD_PCR","Salmonella",NA,70,NA,15,"CHL","J01BA01",0,"30","SFM",NA,NA,"Amphenicols","Highly important"
"10.3855/jidc.1512","Dione",2011,"GMB",13.53,-14.91,NA,NA,"Chicken","Meat",NA,"DD_PCR","Salmonella",NA,70,NA,15,"CFL","J01DB03",0,"30","SFM",NA,NA,"1st Generation Cephalosporin","Highly important"
"10.3855/jidc.1512","Dione",2011,"GMB",13.53,-14.91,NA,NA,"Chicken","Meat",NA,"DD_PCR","Salmonella",NA,70,NA,15,"FOX","J01DC01",0,"30","SFM",NA,NA,"Cephamycin","Highly important"
"10.3855/jidc.1512","Dione",2011,"GMB",13.53,-14.91,NA,NA,"Chicken","Meat",NA,"DD_PCR","Salmonella",NA,70,NA,15,"CTX","J01DD01",0,"30","SFM",NA,NA,"3rd Generation Cephalosporin","Critically important"
"10.3855/jidc.1512","Dione",2011,"GMB",13.53,-14.91,NA,NA,"Chicken","Meat",NA,"DD_PCR","Salmonella",NA,70,NA,15,"CAZ","J01DD02",0,"30","SFM",NA,NA,"3rd Generation Cephalosporin","Critically important"
"10.3855/jidc.1512","Dione",2011,"GMB",13.53,-14.91,NA,NA,"Chicken","Meat",NA,"DD_PCR","Salmonella",NA,70,NA,15,"NIT","J01XE01",0,"300","SFM",NA,NA,"Nitrofurans","Important"
"10.3855/jidc.1512","Dione",2011,"GMB",13.53,-14.91,NA,NA,"Chicken","Meat",NA,"DD_PCR","Salmonella",NA,70,NA,15,"AMX","J01CA04",0,"25","SFM",NA,"Only 15 isolates considered.","Aminopenicillins","Critically important"
"10.3855/jidc.1512","Dione",2011,"GMB",13.53,-14.91,NA,NA,"Chicken","Meat",NA,"DD_PCR","Salmonella",NA,70,NA,15,"AMC","J01CR02",0,"30","SFM",NA,NA,"Aminopenicillins with Beta-Lactamase Inhibitors","Critically important"
"10.3855/jidc.1512","Dione",2011,"GMB",13.53,-14.91,NA,NA,"Chicken","Meat",NA,"DD_PCR","Salmonella",NA,70,NA,15,"TIC","J01CA13",0,"75","SFM",NA,NA,"Penicillins","Critically important"
"10.3855/jidc.1512","Dione",2011,"GMB",13.53,-14.91,NA,NA,"Chicken","Meat",NA,"DD_PCR","Salmonella",NA,70,NA,15,"NAL","J01MB02",0,"30","SFM",NA,NA,"Quinolones","Critically important"
"10.3855/jidc.1512","Dione",2011,"GMB",13.53,-14.91,NA,NA,"Chicken","Meat",NA,"DD_PCR","Salmonella",NA,70,NA,15,"PEF","J01MA03",0,"5","SFM",NA,NA,"Quinolones","Critically important"
"10.3855/jidc.1512","Dione",2011,"GMB",13.53,-14.91,NA,NA,"Chicken","Meat",NA,"DD_PCR","Salmonella",NA,70,NA,15,"NOR","J01MA06",0,"10","SFM",NA,NA,"Quinolones","Critically important"
"10.3855/jidc.1512","Dione",2011,"GMB",13.53,-14.91,NA,NA,"Chicken","Meat",NA,"DD_PCR","Salmonella",NA,70,NA,15,"CIP","J01MA02",0,"5","SFM",NA,NA,"Quinolones","Critically important"
"10.3855/jidc.1512","Dione",2011,"GMB",13.53,-14.91,NA,NA,"Chicken","Meat",NA,"DD_PCR","Salmonella",NA,70,NA,15,"TMP","J01EA01",0,"300","SFM",NA,NA,"Sulfonamides, Trimethoprim and Combinations","Highly important"
"10.3855/jidc.1512","Dione",2011,"GMB",13.53,-14.91,NA,NA,"Chicken","Meat",NA,"DD_PCR","Salmonella",NA,70,NA,15,"SXT","J01EE01",0,"25","SFM",NA,NA,"Sulfonamides, Trimethoprim and Combinations","Highly important"
"10.3855/jidc.1512","Dione",2011,"GMB",13.53,-14.91,NA,NA,"Chicken","Meat",NA,"DD_PCR","Salmonella",NA,70,NA,15,"SSS","J01E",0,"200","SFM",NA,NA,"Sulfonamides, Trimethoprim and Combinations","Highly important"
