"Year","Region_name","Region_code_iso3","Region_code_numeric3","Lat","Lon","Department","Microorganism","Isolated","Percent"
2013,"Serbia","SRB",688,44.1050751,15.8991652,"Emergency department","Acinetobacter spp.",392,5
2013,"Serbia","SRB",688,44.1050751,15.8991652,"Haematology or oncology","Acinetobacter spp.",392,2
2013,"Serbia","SRB",688,44.1050751,15.8991652,"Infectious disease ward","Acinetobacter spp.",392,2
2013,"Serbia","SRB",688,44.1050751,15.8991652,"Intensive care unit","Acinetobacter spp.",392,38
2013,"Serbia","SRB",688,44.1050751,15.8991652,"Internal medicine","Acinetobacter spp.",392,12
2013,"Serbia","SRB",688,44.1050751,15.8991652,"Obstetrics or gynaecology","Acinetobacter spp.",392,0
2013,"Serbia","SRB",688,44.1050751,15.8991652,"Other","Acinetobacter spp.",392,6
2013,"Serbia","SRB",688,44.1050751,15.8991652,"Paediatrics or neonatal","Acinetobacter spp.",392,3
2013,"Serbia","SRB",688,44.1050751,15.8991652,"Surgery","Acinetobacter spp.",392,30
2013,"Serbia","SRB",688,44.1050751,15.8991652,"Urology","Acinetobacter spp.",392,0
2013,"Serbia","SRB",688,44.1050751,15.8991652,"Emergency department","Escherichia coli",199,3
2013,"Serbia","SRB",688,44.1050751,15.8991652,"Haematology or oncology","Escherichia coli",199,11
2013,"Serbia","SRB",688,44.1050751,15.8991652,"Infectious disease ward","Escherichia coli",199,11
2013,"Serbia","SRB",688,44.1050751,15.8991652,"Intensive care unit","Escherichia coli",199,9
2013,"Serbia","SRB",688,44.1050751,15.8991652,"Internal medicine","Escherichia coli",199,27
2013,"Serbia","SRB",688,44.1050751,15.8991652,"Obstetrics or gynaecology","Escherichia coli",199,2
2013,"Serbia","SRB",688,44.1050751,15.8991652,"Other","Escherichia coli",199,16
2013,"Serbia","SRB",688,44.1050751,15.8991652,"Paediatrics or neonatal","Escherichia coli",199,8
2013,"Serbia","SRB",688,44.1050751,15.8991652,"Surgery","Escherichia coli",199,8
2013,"Serbia","SRB",688,44.1050751,15.8991652,"Urology","Escherichia coli",199,2
2013,"Serbia","SRB",688,44.1050751,15.8991652,"Emergency department","Enterococcus faecalis",82,7
2013,"Serbia","SRB",688,44.1050751,15.8991652,"Haematology or oncology","Enterococcus faecalis",82,4
2013,"Serbia","SRB",688,44.1050751,15.8991652,"Infectious disease ward","Enterococcus faecalis",82,5
2013,"Serbia","SRB",688,44.1050751,15.8991652,"Intensive care unit","Enterococcus faecalis",82,24
2013,"Serbia","SRB",688,44.1050751,15.8991652,"Internal medicine","Enterococcus faecalis",82,23
2013,"Serbia","SRB",688,44.1050751,15.8991652,"Obstetrics or gynaecology","Enterococcus faecalis",82,2
2013,"Serbia","SRB",688,44.1050751,15.8991652,"Other","Enterococcus faecalis",82,13
